gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
24120.351374,31,0.0,0.4805467827190055,0.8871069052388094,24120.351374-0,648339.5808870061,4526113.261918678,-7645099.9032406695,647980.0317273844,4526202.820528333,-7645435.616894327,0.7190983192430557,-0.17911721931008853,0.6714273073151216,,,,,,
24120.383328,32,0.0,0.4805467002112876,0.887106501194397,24120.383328-0,648341.290527534,4526108.732985737,-7645102.991559087,647980.0317273844,4526202.820528333,-7645435.616894327,0.722517600299415,-0.18817508519187115,0.6652506704773828,,,,,,
24120.415488000002,33,0.0,0.48054676467417495,0.8871066006312178,24120.415488000002-0,648339.8889210242,4526109.265962091,-7645101.326087811,647980.0317273844,4526202.820528333,-7645435.616894327,0.7197143872792645,-0.18710913248397165,0.6685816130318938,,,,,,
24120.447382000002,33,0.0,0.4805468007572969,0.8871069237283734,24120.447382000002-0,648339.1863171597,4526113.284644838,-7645099.475099529,647980.0317273844,4526202.820528333,-7645435.616894327,0.7183091795501252,-0.17907176699051555,0.6722835895966233,,,,,,
24120.483404000002,34,0.0,0.48056556959976704,0.8871012729857293,24120.483404000002-0,647980.0317273844,4526202.820528333,-7645435.616894327,647980.0317273844,4526202.820528333,-7645435.616894327,0.0,0.0,0.0,,,,,,
24120.516302,35,0.0,0.48056556959976704,0.8871012729857293,24120.516302-0,647980.0317273844,4526202.820528333,-7645435.616894327,647980.0317273844,4526202.820528333,-7645435.616894327,0.0,0.0,0.0,,,,,,
24120.54746,36,0.0,0.48058430554595627,0.8870959613279461,24120.54746-0,647576.6012033927,4525982.40483114,-7645238.993567272,647980.0317273844,4526202.820528333,-7645435.616894327,-0.8068610479836056,-0.44083139438779284,0.39324665411025744,,,,,,
24120.579415,37,0.0,0.4805844797192725,0.8870954009376284,24120.579415-0,647573.5548253092,4525979.259639766,-7645249.077201011,647980.0317273844,4526202.820528333,-7645435.616894327,-0.8129538041506029,-0.4471217771334574,0.3730793866325003,,,,,,
24120.61135,37,0.0,0.48058448227941764,0.8870953239237551,24120.61135-0,647573.532129913,4525978.558106671,-7645249.970877708,647980.0317273844,4526202.820528333,-7645435.616894327,-0.8129991949428018,-0.44852484332315573,0.3712920332356933,,,,,,
24120.643574,38,0.0,0.48054703487113476,0.8871075176472505,24120.643574-0,648334.187357786,4526118.598313698,-7645092.862743342,647980.0317273844,4526202.820528333,-7645435.616894327,0.7083112608035904,-0.1684444292685402,0.6855083019681267,,,,,,
24120.679457000002,39,0.0,0.48054702832162294,0.8871067108173258,24120.679457000002-0,648334.079184852,4526107.415757516,-7645095.692891693,647980.0317273844,4526202.820528333,-7645435.616894327,0.7080949149351371,-0.1908095416314973,0.6798480052668974,,,,,,
24120.711548,40,0.0,0.4805468183585205,0.8871070013323742,24120.711548-0,648338.8200159384,4526114.138594368,-7645098.858110351,647980.0317273844,4526202.820528333,-7645435.616894327,0.7175765771076947,-0.1773638679315032,0.6735175679511123,,,,,,
24120.743397000002,41,0.0,0.4805469030214496,0.8871060514243084,24120.743397000002-0,648336.6677068595,4526099.944270157,-7645100.61353069,647980.0317273844,4526202.820528333,-7645435.616894327,0.7132719589498702,-0.20575251635177966,0.6700067272727386,,,,,,
24120.775321,41,0.0,0.48054664774130545,0.8871063544333918,24120.775321-0,648342.413222248,4526107.397565383,-7645104.597090806,647980.0317273844,4526202.820528333,-7645435.616894327,0.7247629897272857,-0.19084592589873714,0.6620396070398059,,,,,,
24120.807444000002,42,0.0,0.4805468276645313,0.8871066977629896,24120.807444000002-0,648338.5204629028,4526109.794263452,-7645099.712234417,647980.0317273844,4526202.820528333,-7645435.616894327,0.7169774710369449,-0.18605252976228231,0.6718093198181477,,,,,,
24120.839448,43,0.0,0.4805468214144437,0.887106528644309,24120.839448-0,648338.6091232386,4526107.535466678,-7645100.44080895,647980.0317273844,4526202.820528333,-7645435.616894327,0.7171547917081409,-0.1905701233085825,0.6703521707522138,,,,,,
24120.871474,44,0.0,0.48054691183562526,0.8871072836601341,24120.871474-0,648336.8369250115,4526116.882221411,-7645096.051498049,647980.0317273844,4526202.820528333,-7645435.616894327,0.7136103952540322,-0.17187661384446926,0.6791307925567384,,,,,,
24120.907378,45,0.0,0.4805468659398037,0.8871069492503173,24120.907378-0,648337.7483235594,4526112.795580356,-7645098.075273837,647980.0317273844,4526202.820528333,-7645435.616894327,0.7154331923499936,-0.18004989595441898,0.6750832409789923,,,,,,
24120.939389,45,0.0,0.4805467653435039,0.8871070464697871,24120.939389-0,648340.0109887396,4526115.4615262,-7645099.784590729,647980.0317273844,4526202.820528333,-7645435.616894327,0.7199585227101921,-0.17471800426372228,0.6716646071984591,,,,,,
24120.971378000002,46,0.0,0.4805467364084104,0.8871067134247106,24120.971378000002-0,648340.5500766701,4526111.198505556,-7645101.503253823,647980.0317273844,4526202.820528333,-7645435.616894327,0.7210366985712906,-0.18324404555333138,0.6682272810074901,,,,,,
24121.003476,47,0.0,0.480546888214462,0.8871065058489528,24121.003476-0,648337.1218273706,4526106.362945388,-7645099.190683719,647980.0317273844,4526202.820528333,-7645435.616894327,0.7141801999723557,-0.1929151658897875,0.6728524212166901,,,,,,
24121.035419,48,0.0,0.48054679424021024,0.8871071490567211,24121.035419-0,648339.4022922751,4526116.520197561,-7645098.86023144,647980.0317273844,4526202.820528333,-7645435.616894327,0.7187411297812195,-0.17260066154457251,0.6735133257740283,,,,,,
24121.067401,48,0.0,0.4805470499123622,0.8871071542476151,24121.067401-0,648333.7365204591,4526113.307337413,-7645093.739272937,647980.0317273844,4526202.820528333,-7645435.616894327,0.7074095861491967,-0.17902638183940014,0.6837552427804237,,,,,,
24121.103466,49,0.0,0.4805468085048487,0.887107629619462,24121.103466-0,648339.2459991453,4526123.110421952,-7645097.073830738,647980.0317273844,4526202.820528333,-7645435.616894327,0.7184285435218969,-0.159420212759166,0.6770861271779454,,,,,,
24121.135378,50,0.0,0.4805467491438888,0.8871068642495692,24121.135378-0,648340.3134882287,4526113.129510983,-7645100.725009968,647980.0317273844,4526202.820528333,-7645435.616894327,0.7205635216883782,-0.1793820346997577,0.6697837687186944,,,,,,
24121.167574,51,0.0,0.4805467758570487,0.8871065297223312,24121.167574-0,648339.6199123829,4526108.140073104,-7645101.353601985,647980.0317273844,4526202.820528333,-7645435.616894327,0.7191763699969976,-0.18936091045884135,0.6685265846831678,,,,,,
24121.19945,52,0.0,0.4805467307861913,0.8871072173818252,24121.19945-0,648340.8336657378,4526118.313080633,-7645099.937802688,647980.0317273844,4526202.820528333,-7645435.616894327,0.7216038767065904,-0.16901489539928935,0.6713581832786337,,,,,,
24121.231462,52,0.0,0.48054663452001173,0.8871065602859842,24121.231462-0,648342.7672428068,4526110.4162405925,-7645104.128744525,647980.0317273844,4526202.820528333,-7645435.616894327,0.7254710308446037,-0.18480857548092272,0.662976299602015,,,,,,
24121.263529,53,0.0,0.4805467877362372,0.8871070110351419,24121.263529-0,648339.5026508059,4526114.673116105,-7645099.446269595,647980.0317273844,4526202.820528333,-7645435.616894327,0.7189418468431167,-0.17629482445646336,0.6723412494616655,,,,,,
24121.29539,54,0.0,0.4805467493927604,0.8871067731071245,24121.29539-0,648340.2799542414,4526111.857790608,-7645101.032083863,647980.0317273844,4526202.820528333,-7645435.616894327,0.7204964537137785,-0.18192547544933668,0.6691696209246222,,,,,,
24121.331613000002,55,0.0,0.4805467049844559,0.887106410237289,24121.331613000002-0,648341.1580826393,4526107.414929745,-7645103.223261267,647980.0317273844,4526202.820528333,-7645435.616894327,0.7222527105099384,-0.19081119717625034,0.664787266118428,,,,,,
24121.363324,56,0.0,0.48054683820243,0.8871066054139688,24121.363324-0,648338.259365142,4526108.379686004,-7645099.828438827,647980.0317273844,4526202.820528333,-7645435.616894327,0.7164552755150767,-0.1888816846599651,0.6715769109987548,,,,,,
24121.395484,56,0.0,0.4805467597495882,0.8871069711458051,24121.395484-0,648340.1113697563,4526114.481814715,-7645100.148679996,647980.0317273844,4526202.820528333,-7645435.616894327,0.7201592847437972,-0.17667742723510396,0.6709364286598899,,,,,,
24121.427467,57,0.0,0.4805467761414978,0.8871070626911262,24121.427467-0,648339.7764142401,4526115.5471105315,-7645099.511091305,647980.0317273844,4526202.820528333,-7645435.616894327,0.7194893737112621,-0.1745468356042999,0.6722116060416554,,,,,,
24121.459482000002,58,0.0,0.4805468988421316,0.8871068406884611,24121.459482000002-0,648336.9855429988,4526110.861313444,-7645097.789310616,647980.0317273844,4526202.820528333,-7645435.616894327,0.713907631228461,-0.18391842977830977,0.6756551674202226,,,,,,
24121.491425,59,0.0,0.480546838410241,0.8871063659118831,24121.491425-0,648338.185579331,4526105.074644662,-7645100.69666418,647980.0317273844,4526202.820528333,-7645435.616894327,0.7163077038932021,-0.19549176734004173,0.6698404602929835,,,,,,
24121.527353,59,0.0,0.48054679843810605,0.887106874005327,24121.527353-0,648339.2223766026,4526112.621949991,-7645099.690869763,647980.0317273844,4526202.820528333,-7645435.616894327,0.7183812984360868,-0.18039715668505968,0.6718520491278037,,,,,,
24121.559379000002,60,0.0,0.48054690079513945,0.88710662103315,24121.559379000002-0,648336.8766005902,4526107.792115856,-7645098.524418456,647980.0317273844,4526202.820528333,-7645435.616894327,0.7136897464113894,-0.19005682495506446,0.6741849517419141,,,,,,
24121.591309,61,0.0,0.4805466898620747,0.8871067351208801,24121.591309-0,648341.5903345385,4526112.1112209875,-7645102.379448721,647980.0317273844,4526202.820528333,-7645435.616894327,0.7231172143081606,-0.18141861469207907,0.6664748912107741,,,,,,
24121.623462,62,0.0,0.4805468174293403,0.8871066400447415,24121.623462-0,648338.7302570089,4526109.127043495,-7645100.121893256,647980.0317273844,4526202.820528333,-7645435.616894327,0.7173970592488964,-0.18738696967656251,0.6709900021434528,,,,,,
24121.655464,63,0.0,0.48054687219527614,0.8871068037078353,24121.655464-0,648337.5649792216,4526110.68994442,-7645098.449385009,647980.0317273844,4526202.820528333,-7645435.616894327,0.71506650367437,-0.18426116782358237,0.6743350186333216,,,,,,
24121.687365,63,0.0,0.48054668927918004,0.8871070643251397,24121.687365-0,648341.7063265601,4526116.713659857,-7645101.286082835,647980.0317273844,4526202.820528333,-7645435.616894327,0.7233491983513591,-0.17221373694937464,0.6686616229830886,,,,,,
24121.719439,64,0.0,0.4805468073849414,0.8871063733492904,24121.719439-0,648338.8755216398,4526105.576326376,-7645101.28966464,647980.0317273844,4526202.820528333,-7645435.616894327,0.7176875885109452,-0.19448840391472746,0.6686544593734844,,,,,,
24121.75533,65,0.0,0.48054684801903064,0.8871065210442717,24121.75533-0,648338.0170592674,4526107.087878536,-7645099.935852384,647980.0317273844,4526202.820528333,-7645435.616894327,0.7159706637657026,-0.1914652995946103,0.6713620838847287,,,,,,
24121.787385,66,0.0,0.4805468113350903,0.8871067411895984,24121.787385-0,648338.8957039843,4526110.607962754,-7645099.888597861,647980.0317273844,4526202.820528333,-7645435.616894327,0.7177279531997925,-0.18442513115845208,0.6714565929327262,,,,,,
24121.819465,67,0.0,0.4805469037973886,0.88710637854024,24121.819465-0,648336.7402842727,4526104.4118592655,-7645099.351018426,647980.0317273844,4526202.820528333,-7645435.616894327,0.7134171137768603,-0.1968173381342417,0.6725317518006464,,,,,,
24121.851493000002,67,0.0,0.48054683489961647,0.8871070274075907,24121.851493000002-0,648338.4612302115,4526114.287982082,-7645098.437002046,647980.0317273844,4526202.820528333,-7645435.616894327,0.7168590056546701,-0.17706509250012786,0.6743597845584501,,,,,,
24121.883425,68,0.0,0.4805468410346877,0.8871069924169991,24121.883425-0,648338.3141416103,4526113.719786099,-7645098.430344492,647980.0317273844,4526202.820528333,-7645435.616894327,0.716564828451665,-0.1782014844685654,0.6743730996705282,,,,,,
24121.915407,69,0.0,0.4805468647334395,0.8871070617891332,24121.915407-0,648337.8103143998,4526114.381973797,-7645097.721785239,647980.0317273844,4526202.820528333,-7645435.616894327,0.7155571740308292,-0.17687710906982582,0.6757902181743347,,,,,,
24121.94767,70,0.0,0.4805468557956688,0.8871072177978069,24121.94767-0,648338.058461179,4526116.68259792,-7645097.390468936,647980.0317273844,4526202.820528333,-7645435.616894327,0.7160534675889303,-0.17227586082468385,0.6764528507819176,,,,,,
24121.98348,71,0.0,0.4805467583569376,0.8871067869748039,24121.98348-0,648340.0851975424,4526111.933424617,-7645100.801970815,647980.0317273844,4526202.820528333,-7645435.616894327,0.7201069403160131,-0.18177420743146788,0.6696298470210033,,,,,,
24122.015487,71,0.0,0.48054697840955435,0.8871071119212343,24122.015487-0,648335.3065073504,4526113.623209408,-7645095.288128255,647980.0317273844,4526202.820528333,-7645435.616894327,0.7105495599317433,-0.1783946378518139,0.6806575321455913,,,,,,
24122.047408000002,72,0.0,0.4805468486216743,0.887106664967483,24122.047408000002-0,648338.0459699646,4526109.069487933,-7645099.407815726,647980.0317273844,4526202.820528333,-7645435.616894327,0.7160284851600938,-0.1875020808007287,0.6724181572018552,,,,,,
24122.079472,73,0.0,0.48054706978612544,0.8871072757470996,24122.079472-0,648333.3352312506,4526114.756237493,-7645092.948957637,647980.0317273844,4526202.820528333,-7645435.616894327,0.7066070077324059,-0.17612858167944762,0.6853358733781867,,,,,,
24122.111401000002,74,0.0,0.48054700802038763,0.8871067039481527,24122.111401000002-0,648334.5264511537,4526107.576602551,-7645096.114191213,647980.0317273844,4526202.820528333,-7645435.616894327,0.7089894475384739,-0.19048785156363543,0.6790054062271965,,,,,,
24122.14339,74,0.0,0.4805470216147188,0.887106664728206,24122.14339-0,648334.2140700582,4526106.86314702,-7645095.989084645,647980.0317273844,4526202.820528333,-7645435.616894327,0.7083646853473636,-0.19191476262830645,0.6792556193643535,,,,,,
24122.179368,75,0.0,0.4805469632020373,0.8871071078850576,24122.179368-0,648335.6421338166,4526113.760822589,-7645095.602765723,647980.0317273844,4526202.820528333,-7645435.616894327,0.7112208128644659,-0.17811941148875568,0.6800282572064987,,,,,,
24122.211459000002,76,0.0,0.4805470887820461,0.8871073946644136,24122.211459000002-0,648332.9532008232,4526116.184623785,-7645092.192006427,647980.0317273844,4526202.820528333,-7645435.616894327,0.7058429468772761,-0.17327180909527257,0.6868497757999594,,,,,,
24122.24351,77,0.0,0.48054690957354007,0.8871074427766905,24122.24351-0,648336.9394791707,4526119.150302132,-7645095.593145212,647980.0317273844,4526202.820528333,-7645435.616894327,0.7138155035724286,-0.16734045240568773,0.6800474982295723,,,,,,
24122.275431000002,78,0.0,0.48054684783675783,0.8871073240453274,24122.275431000002-0,648338.2697377742,4526118.278936222,-7645097.211446504,647980.0317273844,4526202.820528333,-7645435.616894327,0.7164760207798776,-0.1690831842187498,0.6768108956435921,,,,,,
24122.307394,78,0.0,0.48054677042010163,0.8871068832348601,24122.307394-0,648339.8470455756,4526113.115776818,-7645100.227576741,647980.0317273844,4526202.820528333,-7645435.616894327,0.7196306363824438,-0.1794095030289165,0.6707786351716316,,,,,,
24122.339327,79,0.0,0.4805466939897813,0.887107319418184,24122.339327-0,648341.6851414122,4526120.23715052,-7645100.375497971,647980.0317273844,4526202.820528333,-7645435.616894327,0.7233068280556,-0.16516675562665933,0.6704827927127663,,,,,,
24122.371331000002,80,0.0,0.4805467470104967,0.8871072143227617,24122.371331000002-0,648340.472242252,4526118.05613377,-7645099.614464788,647980.0317273844,4526202.820528333,-7645435.616894327,0.7208810297350394,-0.16952878912405012,0.6720048590793694,,,,,,
24122.407478,81,0.0,0.48056556959976704,0.8871012729857293,24122.407478-0,647980.0317273844,4526202.820528333,-7645435.616894327,647980.0317273844,4526202.820528333,-7645435.616894327,0.0,0.0,0.0,,,,,,
24122.439421,82,0.0,0.48056556959976704,0.8871012729857293,24122.439421-0,647980.0317273844,4526202.820528333,-7645435.616894327,647980.0317273844,4526202.820528333,-7645435.616894327,0.0,0.0,0.0,,,,,,
24122.471467,82,0.0,0.48056556959976704,0.8871012729857293,24122.471467-0,647980.0317273844,4526202.820528333,-7645435.616894327,647980.0317273844,4526202.820528333,-7645435.616894327,0.0,0.0,0.0,,,,,,
24122.503363,83,0.0,0.48056556959976704,0.8871012729857293,24122.503363-0,647980.0317273844,4526202.820528333,-7645435.616894327,647980.0317273844,4526202.820528333,-7645435.616894327,0.0,0.0,0.0,,,,,,
24122.535474,84,0.0,0.48056556959976704,0.8871012729857293,24122.535474-0,647980.0317273844,4526202.820528333,-7645435.616894327,647980.0317273844,4526202.820528333,-7645435.616894327,0.0,0.0,0.0,,,,,,
24122.567313,84,0.0,0.48056556959976704,0.8871012729857293,24122.567313-0,647980.0317273844,4526202.820528333,-7645435.616894327,647980.0317273844,4526202.820528333,-7645435.616894327,0.0,0.0,0.0,,,,,,
24122.603571,85,0.0,0.48056556959976704,0.8871012729857293,24122.603571-0,647980.0317273844,4526202.820528333,-7645435.616894327,647980.0317273844,4526202.820528333,-7645435.616894327,0.0,0.0,0.0,,,,,,
24122.635461,86,0.0,0.48054882303453733,0.8871077258849527,24122.635461-0,648294.9855166234,4526101.113180924,-7645060.837324277,647980.0317273844,4526202.820528333,-7645435.616894327,0.6299075784778995,-0.20341469481952568,0.7495591401000916,,,,,,
24122.667621,87,0.0,0.48056556959976704,0.8871012729857293,24122.667621-0,647980.0317273844,4526202.820528333,-7645435.616894327,647980.0317273844,4526202.820528333,-7645435.616894327,0.0,0.0,0.0,,,,,,
24122.699448,88,0.0,0.48056556959976704,0.8871012729857293,24122.699448-0,647980.0317273844,4526202.820528333,-7645435.616894327,647980.0317273844,4526202.820528333,-7645435.616894327,0.0,0.0,0.0,,,,,,
