id,start_timestamp,duration,end_timestamp,start_frame_index,index,end_frame_index,confidence,filter_response,base_data
1,4590.111182,0.10865800000010495,4590.21984,41,41,42,0.5374942938174055,0.5577495699749644 0.6397607532793483 0.47762358182396986 0.3682230448579738 0.05155527664458267 -0.25100574654887103 -0.5757188138472414 -0.8945021832772113 -0.8162113753272996 -0.7425925925925927,4590.111182 4590.116865999999 4590.1287649999995 4590.137594 4590.148512 4590.168083 4590.179047 4590.192531 4590.201591999999 4590.214196
2,4615.862423,0.10925000000042928,4615.971673,247,247,248,0.5198148148148147,0.5592592592592593 0.7407407407407406 0.7388888888888889 0.36851851851851847 0.36481481481481476 -0.00555555555555558 -0.37407407407407406 -0.7425925925925925 -0.7444444444444444 -0.5592592592592592,4615.862423 4615.873438 4615.883456 4615.900845 4615.917772 4615.927742 4615.935269 4615.947329 4615.955476 4615.964126
3,4653.482512,0.23108500000034837,4653.713597,459,460,461,0.4698899238649743,0.5701899154481864 0.6116077633094396 0.6287488274131214 0.8102303088946029 0.4910379463573146 0.30585276117212945 -0.060126169000967324 -0.1429618647234732 -0.2232102820894394 -0.591728800607958 -0.5088996310889371 -0.6940848162741224,4653.482512 4653.5011079999995 4653.535139 4653.556699 4653.572899 4653.588366 4653.600802 4653.612346999999 4653.641772 4653.653878 4653.671853999999 4653.697096999999
4,4706.708239,0.10505300000022544,4706.813292,807,807,808,0.4434425645083232,0.5601487888230218 0.6907484266493056 0.8106115018879925 0.5001361743081411 0.35568951654455383 0.22727910213138422 -0.06342098337116925 -0.3395060223510175,4706.708239 4706.715644 4706.73236 4706.742370999999 4706.758196 4706.767215999999 4706.790878 4706.804967
5,4708.072002,0.252212999999756,4708.324215,817,817,818,0.6123604073403861,0.6324925428042302 0.8176777279894155 0.9941313404582762 1.0341741238624365 0.8489889386772513 0.6638037534920661 0.4786185683068808 0.2934333831216956 -0.015474102129238675 -0.2275123160832133 -0.33135324546978084 -0.4793628414424667 -0.6353782750894811 -0.8167683773523311 -0.7302602034541953 -0.7165969293207766 -0.6941002557328269,4708.072002 4708.078216 4708.095641999999 4708.11223 4708.122444 4708.133806 4708.147696999999 4708.160795 4708.16831 4708.181887 4708.1873319999995 4708.199323999999 4708.213433 4708.232379 4708.252406 4708.273668999999 4708.296912999999
6,4708.924845,0.25743099999999686,4709.182276,823,823,824,0.6430498642176138,0.6061609380323664 0.7913461232175516 0.9076796876406108 0.9916541078721745 0.8064689226869894 0.6212837375018042 0.43609855231661904 0.2509133671314338 0.09719966553707786 -0.2207134705046299 -0.40589865568981504 -0.5910838408750002 -0.7762690260601856 -0.9614542112453708 -1.0030275013258367 -0.8215460198443553,4708.924845 4708.9335869999995 4708.9575429999995 4708.975751 4708.981516999999 4708.988641999999 4709.005877 4709.012979 4709.029466 4709.038057 4709.058464 4709.068789 4709.079941 4709.100512 4709.130464999999 4709.166440999999
7,4710.422019,0.20221200000014505,4710.624231,833,833,834,0.5194589407302378,0.5872657304178 0.7724509156029851 0.7687027478702595 0.6736080579429038 0.48842287275771856 0.3634793199961393 0.030221788290550604 -0.308303431909317 -0.4273681442981127 -0.46045064350143267 -0.645635828686618 -0.7075978074890168,4710.422019 4710.434980999999 4710.446201 4710.467428 4710.480616 4710.492432 4710.505015 4710.540649 4710.552202999999 4710.560418 4710.580774 4710.598878
8,4712.659377,0.24174499999935506,4712.901121999999,848,849,850,0.7158955016434045,0.5607293403577212 0.7459145255429064 0.9310997107280915 1.1059373263089456 0.9207521411237601 0.5891616682613533 0.26645020051843354 -0.10392016985193675 -0.4742905402223073 -0.8394871257905122 -1.0246723109756972 -0.9170469208064391 -0.8271795408761549,4712.659377 4712.668205999999 4712.6882989999995 4712.71378 4712.734678999999 4712.750905 4712.762431 4712.785006 4712.804086 4712.815705 4712.838922999999 4712.860631 4712.882369999999
9,4720.183123,0.2909899999995105,4720.474112999999,901,901,902,0.6923387306183664,0.5555555555555556 0.7407407407407406 0.9259259259259258 1.111111111111111 0.9259259259259257 0.6324076513209631 0.2805051163389372 -0.057833795194418294 -0.4022629768761573 -0.7665362556776869 -0.9515003628202413 -0.9200193691658712 -0.7717698547573751 -0.6506475872462193,4720.183123 4720.212399 4720.226087999999 4720.231663 4720.255104999999 4720.266627999999 4720.28071 4720.314101 4720.326904 4720.353485 4720.379476 4720.418248 4720.431205 4720.458245
10,4720.846223,0.35349500000029366,4721.199718,905,906,908,0.515609133243186,0.5399317726972139 0.7292100640286112 0.9210443349827433 1.0327170329034112 0.8589376380118842 0.6835338840954618 0.5017437022114026 0.32180359331168557 0.058041914168123376 -0.08386742166873376 -0.08386742166873372 -0.08386742166873366 -0.08386742166873376 -0.20004124251000943 -0.21563973250587548 -0.40082491769106054 -0.5860101028762458 -0.771195288061431 -0.9545286213947645 -0.9073661648973976 -0.80975210508465,4720.846223 4720.87411 4720.896707999999 4720.909822 4720.915414 4720.926479 4720.948149999999 4720.959698 4720.978717 4721.001737 4721.011544 4721.022070999999 4721.028753 4721.047551 4721.065407 4721.080008999999 4721.104867999999 4721.124145 4721.14902 4721.172704 4721.1805509999995
