id,start_timestamp,duration,end_timestamp,start_frame_index,index,end_frame_index,confidence,filter_response,base_data
1,18197.317544,0.11515099999814993,18197.432695,19,19,20,0.6020041648930404,0.5659514003329806 0.8437291781107584 1.1007152663336859 0.8229374885559082 0.5451597107781304 0.04313074001781585 -0.3850643921317744 -0.5093451428832698,18197.317544 18197.326479 18197.341652 18197.350059 18197.367714 18197.37557 18197.390197 18197.414536
2,18202.370854,0.20979000000079395,18202.580644,49,49,50,0.6657830746646448,0.6192214124732547 0.8969991902510325 1.0474452541934118 0.7696674764156343 0.4918896986378565 0.2141119208600788 -0.2643955221629121 -0.5173728503309333 -0.7951506281087111 -1.0415767932126236,18202.370854 18202.391327 18202.416105 18202.436824 18202.447902 18202.459252 18202.470754 18202.490779 18202.517354 18202.557917000002
3,18202.621514000002,0.08893799999714247,18202.710452,50,50,51,0.47405206100898223,0.5487244630047988 1.0415767932126234 0.5021812710497113 0.24920394288169026 -0.028573834896087547,18202.621514000002 18202.645949 18202.654898 18202.673335 18202.687287
4,18205.191051,0.1377169999977923,18205.328768,66,67,68,0.4364562917047434,0.7058529405231381 0.8194339621499284 0.6858137261435286 0.4080359483657509 0.13025817058797315 -0.06542122911431111 0.2749999999999998 0.275 0.2749999999999999 0.047661720655791884 -0.4575595144340401 -0.6599061406892875 -0.8689884394979153,18205.191051 18205.198231000002 18205.213751 18205.221428 18205.234133 18205.242307 18205.257037 18205.267045 18205.279828 18205.28738 18205.300326 18205.308247 18205.321629000002
5,18206.488978,0.15650599999935366,18206.645484,77,78,79,0.4845549060779227,0.6544010672304367 0.922658857372072 1.0122655994362302 0.7344878216584524 0.45671004388067454 0.1836922599209679 1.2631870857957337e-17 -1.2631870857957337e-16 -2.5263741715914674e-17 -0.17881703092931964 -0.40232434916111415 -0.6266614799461023 -0.8460451501701863 -0.7657050253853608,18206.488978 18206.496473 18206.509815 18206.519192 18206.531941 18206.540307 18206.555106 18206.564673 18206.579986 18206.587967 18206.599425 18206.608587 18206.620371 18206.636899
6,18208.228902,0.1789420000022801,18208.407844,92,92,93,0.4665520885752308,0.6600012216303084 0.9377789994080861 1.006665445036358 0.7288876672585803 0.4511098894808029 0.1733321117030252 2.7849327782152814e-16 -0.24611672751364191 -0.24611672751364203 -0.2461167275136421 -0.24611672751364205 -0.028883272486358132 -0.282731126491324 -0.5605089042691017 -0.8382866820468797 -0.8121811873382992,18208.228902 18208.242046 18208.248612 18208.262621 18208.270251 18208.283519 18208.290727 18208.301709 18208.308987 18208.320327 18208.328422000002 18208.341965 18208.351204000002 18208.367835 18208.386443 18208.394884
7,18225.078105,0.30179800000041723,18225.379903,180,180,181,0.6337301587301588,0.5500000000000003 0.8305555555555557 0.8333333333333336 0.28055555555555556 -0.27499999999999997 -0.8305555555555557 -0.8361111111111112,18225.078105 18225.102363 18225.158966 18225.189438 18225.234843000002 18225.290903 18225.333708000002
8,18226.514396000002,0.2426069999964966,18226.757003,184,184,185,0.43990061668586816,0.5616482686871388 0.6511106315668858 0.1817962184158788 -0.20136967421162527 -0.6035782905478118,18226.514396000002 18226.570365 18226.597654 18226.666925 18226.716291
9,18229.229621000002,0.19990299999699346,18229.429524,194,195,196,0.682286294227765,0.5527775324293159 0.7422749701713373 0.9071407215222869 0.6699854628667387 0.1563677876947805 -0.3370301733654256 -0.8305555555555557 -1.1083333333333334 -0.8361111111111111,18229.229621000002 18229.242515 18229.270427 18229.28944 18229.320547 18229.338195 18229.364894000002 18229.386565 18229.410938
10,18230.967453,0.27823999999964144,18231.245693,204,204,205,0.6759623567651081,0.5758169745409157 0.8399854853663489 1.0556903238012043 0.5029125460234266 -0.00465282036645643 -0.5506082514921823 -1.0751273373762766 -0.8029051151540543,18230.967453 18231.014484 18231.041542 18231.092336 18231.112135 18231.170733 18231.188692 18231.207917
11,18231.976354000002,0.19163699999990058,18232.167991000002,208,208,209,0.6305801223306947,0.5510731869273715 0.8288509647051493 0.8706811521573511 0.3422677471363196 -0.20880543979105218 -0.764360995346608 -0.8480213702510115,18231.976354000002 18231.987283000002 18232.020002 18232.029563 18232.063619 18232.086879000002 18232.129536
12,18233.498995,0.187525999997888,18233.686521,215,215,216,0.7179555003841718,0.7173715531826019 0.9066388176547155 0.9492951134840646 0.39651733570628706 -0.15903821984926858 -0.670338518751992 -1.1083333333333334 -0.8361111111111112,18233.498995 18233.510463000002 18233.528328 18233.551686 18233.575421 18233.603282 18233.628397 18233.661906
13,18240.14005,0.2474579999980051,18240.387508,252,252,253,0.519393124178508,0.5984168251355491 0.6827029678466434 0.5969804286866566 0.0414248731311011 -0.5141306824244545 -0.6827029678466434,18240.14005 18240.163073 18240.203579 18240.241229 18240.298903 18240.350313
14,18252.221561000002,0.22719899999719928,18252.44876,296,296,297,0.5680589595913672,0.6163140634695691 0.6862868628673439 0.8425476248170951 0.564769847039317 0.2869920692615392 0.42482424824376713 0.20780497838000256 -0.06719502161999719 -0.3449727993977749 -0.8305555555555554 -1.1083333333333332 -0.8361111111111109,18252.221561000002 18252.242018 18252.267873 18252.28795 18252.3125 18252.335158 18252.346318 18252.368468 18252.383678000002 18252.399131000002 18252.425139 18252.440456
15,18260.971451,0.14475799999854644,18261.116209,349,349,350,0.6454031780598656,0.6797709398799472 0.8268709977467856 0.3189966605769264 -0.13665194047821888 -0.6513265907764433 -1.08821366959148 -0.8159914473692577,18260.971451 18260.983778 18260.992342 18261.017485 18261.045935000002 18261.074302 18261.090598
16,18263.542288,0.16957000000184053,18263.711858000002,364,364,365,0.6754559611401946,0.5583333333333332 0.8361111111111109 1.1083333333333332 0.5707039588997029 0.055019076099918976 -0.48150923639775 -1.017781527740167 -0.7758561122062404,18263.542288 18263.564534 18263.589915 18263.609423 18263.617861 18263.650097 18263.671889 18263.705371
17,18264.865422,0.17485600000145496,18265.040278,373,373,374,0.6432590120288599,0.615085131592221 0.8928629093699985 0.8811551146877215 0.6033773369099436 0.05059955913216568 -0.5049559964233898 -0.6601291351688312 -0.9379069129466084,18264.865422 18264.875728 18264.899029 18264.926525 18264.948510000002 18264.965716 18264.98242 18265.020707
