id,start_timestamp,duration,end_timestamp,start_frame_index,index,end_frame_index,confidence,filter_response,base_data
1,4346.991357,0.30205500000010943,4347.293412,93,97,102,0.43931878514397166,0.5347964260146464 0.2515786269944621 0.5636365781671616 0.27969452521231397 0.24250932382966886 -0.08152844205447635 -0.38991575371874615 -0.7035361351145768 -0.9066732551896929,4346.991357 4347.025446 4347.058657 4347.0924239999995 4347.1258259999995 4347.159084 4347.192849 4347.2260289999995 4347.259561999999
2,4349.4386159999995,0.4026380000004792,4349.841254,166,172,178,0.29897469303816787,0.6987601896592934 0.3402019957945739 -0.30675604122391176 -0.03235519281905385 -0.3172304434180669 0.28243508169383025 0.051316271492014724 0.5868702892233771 0.2441630863284382 0.20780432679335864 -0.2826473333216134 -0.23715606469048234,4349.4386159999995 4349.4725229999995 4349.505547 4349.539194999999 4349.57256 4349.6075439999995 4349.639980999999 4349.674738 4349.707128999999 4349.740973999999 4349.774152 4349.807715
3,4350.645318,2.7483750000001237,4353.393693,202,243,284,0.12218665368994026,0.512286966828073 0.4216933804501462 -0.0017617974833436633 -0.18176438683259274 -0.24258538062051863 -0.20419089641559018 -0.1179375613586931 -0.09292642174021869 0.032404156190126154 0.11895791480965284 0.1509234532309128 0.01572325298500073 -0.03519361704133436 0.05259858150897505 0.1979956021544974 0.1512815206122632 0.023365609099497045 -0.13171958731846958 -0.18031104872652837 -0.12046484688422521 -0.028322429800948415 0.10858262739286817 0.08482208484934894 0.03282220885710109 -0.025921020665942367 -0.05305845819169385 0.025171869941032217 0.06127212180858933 0.1704628622873887 0.12944355520539513 0.08768507071097661 0.026862516460533725 0.01334837929074073 0.013348379290740712 0.0 -1.973729821555834e-17 -4.934324553889585e-18 -0.010699482682668146 -0.010699482682668047 -0.010699482682668087 0.010699482682668226 -0.002920701030057376 -0.0029207010300575536 -0.013620183712725848 0.01362018371272563 0.013620183712725699 0.013620183712725702 2.4671622769447925e-17 -0.10854564422315546 -0.1747475354119658 -0.2653992080101269 -0.15901458684310288 -0.09359794313142505 0.044511898176580744 0.0776484628105601 -0.1446866710854671 -0.23657678235144458 -0.19778896377351024 0.24771004333312804 0.2920193453977437 0.23222375078761776 0.07757401935976249 0.16544474678724705 0.15547698124159068 0.08774808693596721 1.973729821555834e-17 1.973729821555834e-17 -5.921189464667501e-17 -6.908054375445419e-17 -0.08103821771077821 -0.0810382177107781 -0.08103821771077813 0.08103821771077822 -0.2853938362995421 -0.33106728808793867 -0.4392077144381308 0.2640175783517178 0.319734861675395 0.3217355377637369 -0.014102160933913938 -0.35836484934014157 -0.650484600495428,4350.645318 4350.678822999999 4350.712412999999 4350.745742 4350.779135 4350.813161 4350.846121 4350.87973 4350.913275 4350.946803 4350.980511 4351.013736999999 4351.047525999999 4351.080943 4351.114522999999 4351.148134 4351.181697999999 4351.215131 4351.248702 4351.282136999999 4351.315715 4351.349158 4351.382780999999 4351.416732 4351.449701 4351.4832129999995 4351.5166899999995 4351.550378 4351.584182 4351.617295 4351.6507679999995 4351.684356 4351.717885 4351.751389 4351.784922 4351.818361 4351.852159 4351.885394999999 4351.918995999999 4351.952730999999 4351.986081999999 4352.019544 4352.053070999999 4352.086673999999 4352.120288 4352.153657999999 4352.18708 4352.220667 4352.254169999999 4352.287655 4352.321247999999 4352.354875 4352.388642999999 4352.421783 4352.455317999999 4352.488832 4352.522532999999 4352.5564699999995 4352.58965 4352.622965 4352.656596 4352.689973 4352.723572 4352.757027 4352.790512 4352.824145 4352.857532999999 4352.89098 4352.925162 4352.958137 4352.991607 4353.025097 4353.058572999999 4353.092492 4353.125841 4353.159323999999 4353.192719 4353.226194 4353.2608199999995 4353.293568 4353.326923 4353.360492999999
4,4353.460708,2.815585999999712,4356.276293999999,286,328,370,0.1934360309011043,0.6891063552978913 0.732942802696578 0.4004183319421096 0.013378812228793653 -0.011716691133313419 -0.3573256790101005 -0.35504578399660064 -0.36087838271111977 0.07688340898573408 -0.15668787236246298 -0.17956877516455497 -0.37659611750623145 0.10121206211783185 0.13067194372768942 0.30071131994294786 -0.16636650275445114 -0.16136642127513265 0.06705720011422067 0.5963609258609468 0.6359870745504217 0.05660413442202686 -0.2753090030718921 -0.3371102443427604 0.2098373659312937 0.2893249576468731 0.32092987863286365 0.06860320171895908 -0.33470996298713096 -0.40593956162093964 -0.49349361073645825 0.18026827244850005 0.2416875006406078 0.3607752718248565 0.07954805334668764 0.094413391363079 0.01151355089463871 -0.037523699954746276 -0.08068025618826079 -0.01835431014959841 0.001865508132952698 0.008492539251911133 -0.059294013134683 -0.0355281509156365 0.0010025321117231054 -0.14277458732598589 -0.20618382690529943 -0.2441380495684593 0.14462676627243468 0.20650599940911854 0.22854946920417957 0.02544751000099836 -0.012004830151509872 8.481123132992627e-05 0.02165032362065074 0.07474440110012535 0.07305969541528559 -0.17599785652752345 -0.23487765320023735 -0.27236399135617967 0.1971485744304531 0.2641898546284665 0.33390481283827556 0.12701441457435728 0.08568886125160174 0.03810747238734471 0.003820246483674655 -0.2594837550520148 -0.3201308261371984 -0.36672214639546175 0.09321927361386394 0.13678570843632518 -0.07881092308614318 -0.28423527345237454 -0.25462158989288924 0.26025841970206015 -0.0013945532061753025 -0.05467989964227177 -0.33660522283607247 0.17382655988963222 -0.04665453179994529 -0.023671957201257365 -0.2733033281246941 -0.013576437940870632 -0.2846707465518093,4353.460708 4353.494419 4353.5277129999995 4353.561237 4353.594708 4353.628412 4353.661698 4353.695414 4353.728931 4353.762247 4353.795794 4353.829165 4353.8627799999995 4353.896862 4353.930077999999 4353.963513 4353.9970109999995 4354.030533 4354.064342 4354.097855999999 4354.131117999999 4354.164632999999 4354.198241 4354.231761 4354.265517999999 4354.298855999999 4354.332442 4354.365798999999 4354.399291 4354.432782999999 4354.466383 4354.499922999999 4354.533356999999 4354.567688 4354.600476 4354.633887 4354.667523 4354.700908999999 4354.734383999999 4354.767951 4354.801406 4354.834935999999 4354.868560999999 4354.901868999999 4354.93549 4354.9688639999995 4355.002753 4355.0364899999995 4355.069345 4355.102927999999 4355.136568 4355.1700599999995 4355.203442999999 4355.2370519999995 4355.270434 4355.304075 4355.3374109999995 4355.370965 4355.404492 4355.438104999999 4355.471611999999 4355.505087 4355.538702999999 4355.572875999999 4355.605544999999 4355.639029 4355.673029 4355.706623 4355.74017 4355.7737 4355.807143 4355.841006 4355.874019999999 4355.9074949999995 4355.9411 4355.974835999999 4356.008680999999 4356.041592 4356.075147 4356.108636999999 4356.142081 4356.175644 4356.209417 4356.24267
5,4356.544255,0.5031339999995907,4357.047388999999,378,385,393,0.23023844550128694,0.50762129134759 0.32210693339159074 0.07292042571407795 -0.006302521922112684 -0.006855184236088431 0.06494089937297615 0.061986160698162485 -0.2906862551509068 -0.3919296322937631 -0.41716621254847736 0.23644621735148322 0.09246617492171791 0.12474010920185555 -0.4739790667772175 -0.3834295975912841,4356.544255 4356.57803 4356.6112809999995 4356.644718 4356.678226 4356.7116989999995 4356.745229 4356.778751999999 4356.812558 4356.84642 4356.879309 4356.912761 4356.946255 4356.980442 4357.013328
6,4357.918342999999,2.111120999999912,4360.029463999999,419,450,482,0.20761818400432502,0.562312943683372 0.2750477914132133 0.05829853888651656 -0.2377243913188463 -0.22361066352093298 0.19940382133157183 0.24280481369133794 0.2863650216035642 -0.19447679926648342 -0.2525803348886042 -0.3024301456541921 0.21315408111324494 -0.0324407211194413 -0.09219222575764033 -0.326546338212734 0.228152703788056 0.04975542037517967 -0.1451508062681211 -0.4672665545795839 -0.12220930801516623 0.17741751969025282 0.21823115871566637 0.24167459293229174 0.15070387477138555 0.11360897557524512 -0.014004167500025786 -0.057016540369665226 -0.016129698132761126 -0.23594485185099393 -0.25349676970622703 -0.3655899085009419 0.02324667234098854 0.03767216655034938 0.16505836658806836 0.0023856715770408403 -0.004456938309402069 -0.0812848611564715 -0.22692612718431981 -0.3027928714011818 -0.2791277336703864 -0.10755908091845437 0.029049392459910093 0.1732531124618761 0.44419163229585074 0.7221513377516421 0.5281034273715515 0.1501447254853661 -0.2120828971382262 0.1597701081847644 0.278089220631753 0.3802555778350547 0.11084754825654304 0.11023371438852259 0.05915053578687185 0.03531272376645781 0.00415205882849398 0.004152058828493941 0.013500707270698294 0.004674324221102092 0.00467432422110227 -0.3697976670242239 -0.6726419633403796 -1.0274645627936696,4357.918342999999 4357.951747 4357.985229 4358.018975 4358.052576 4358.0859629999995 4358.119535 4358.152975 4358.186412999999 4358.220431 4358.2535 4358.286966 4358.321204 4358.354023 4358.387546999999 4358.421114 4358.454557999999 4358.488249 4358.521927 4358.555321999999 4358.588857 4358.6224059999995 4358.655954 4358.689442999999 4358.723000999999 4358.756472 4358.789932 4358.823372 4358.856835 4358.890539 4358.923925 4358.957337999999 4358.990809 4359.024520999999 4359.057841 4359.091496 4359.124900999999 4359.15835 4359.1921569999995 4359.225396999999 4359.258886 4359.2928489999995 4359.325859 4359.3592929999995 4359.39293 4359.426318999999 4359.459961 4359.493525999999 4359.526908999999 4359.560716999999 4359.5939 4359.627339 4359.661010999999 4359.694344 4359.727798999999 4359.761372999999 4359.794838999999 4359.828611999999 4359.861967999999 4359.8952469999995 4359.928749 4359.962297 4359.99618
7,4362.878404,0.9715919999998732,4363.849996,567,581,596,0.1199394486453099,0.5092924137730364 0.6506086352205865 0.1691892766506102 -0.07782867889639115 -0.30274082395441493 0.1953123449823541 0.23476688124221098 0.2539778709594941 0.0407276712651187 0.03742568180087948 0.03163694068597793 0.013210843449634977 0.009190312852383465 0.02021353172053758 0.015373032407891667 0.010175791022985782 3.454027187722709e-17 -2.1711028037114172e-16 -1.8750433304780422e-16 1.973729821555834e-17 -7.894919286223336e-17 3.947459643111668e-17 -1.1842378929335003e-16 1.7516852166308025e-16 1.5789838572446671e-16 1.5789838572446671e-16 6.167905692361981e-17 -0.36969183879888123 -0.5368814410305972,4362.878404 4362.912315 4362.945686999999 4362.979018999999 4363.0125929999995 4363.046061 4363.080696 4363.113386 4363.146987 4363.180259 4363.213693 4363.247135 4363.280688999999 4363.314375999999 4363.3475149999995 4363.380969999999 4363.414538999999 4363.448139 4363.481417999999 4363.515073 4363.548438 4363.581958 4363.6154289999995 4363.6489329999995 4363.682645 4363.716294 4363.749347999999 4363.782950999999 4363.816575
8,4364.554711,0.7380190000003495,4365.29273,617,628,639,0.1311175538141292,0.7317895352760926 0.5647559990852795 0.2781966848887837 0.006127222137371646 -0.01702010906998136 0.024077809961840807 0.04696947657625397 0.022430118522780398 0.006195116297839971 -0.013983978533348504 0.04013147736393927 0.07052142608512497 0.1223658327734077 0.10900245002329223 0.069936449043999 0.044523064942830044 0.018752229971672283 0.018752229971672283 -8.388351741612294e-17 7.894919286223336e-17 -0.2937987584815957 -0.38525621490373646,4364.554711 4364.588602 4364.621781999999 4364.655339999999 4364.689063999999 4364.722368 4364.756085 4364.789578999999 4364.822905999999 4364.856898999999 4364.890152999999 4364.923615 4364.957138 4364.990744 4365.024520999999 4365.057734 4365.091476 4365.124921 4365.158305999999 4365.191954 4365.225509 4365.25916
9,4370.393803,0.37326200000006793,4370.767065,791,796,802,0.3790141951823539,0.7183801193463011 1.059888087010033 0.7212421933842436 0.3510949098416091 0.015783232098183782 2.1711028037114172e-16 2.4671622769447924e-16 -0.05903212038283708 -0.10692554895879769 -0.4764628278726764 -0.6603471081112106,4370.393803 4370.427336 4370.460798 4370.4946199999995 4370.527781 4370.561328 4370.594833 4370.6336759999995 4370.666443 4370.700228 4370.733528
10,4372.109845999999,0.5697870000003604,4372.679633,842,850,859,0.23245913028285,0.8363966682955407 0.5720915890732825 0.3950565815845605 0.04845552644602084 1.5789838572446671e-16 1.554312234475219e-16 9.86864910777917e-17 -0.35315698852798644 -0.3565002616186819 -0.3810674854204788 0.019239066054133298 -0.12158747505355502 -0.22664396328686512 -0.11871161767261429 0.01954239723409541 -0.06633064495987723 -0.4370249495807576,4372.109845999999 4372.14308 4372.176592999999 4372.210142 4372.243971999999 4372.277384 4372.310876 4372.344741999999 4372.377869999999 4372.411491 4372.444944 4372.478415 4372.512589 4372.545577999999 4372.579266 4372.612518999999 4372.646006999999
