# timestamps [seconds],pts
4458.359627,7504388
4458.391368,7506468
4458.424955,7508670
4458.459965,7510964
4458.491532,7513033
4458.525788,7515278
4458.560578,7517558
4458.596349,7519902
4458.627203,7521924
4458.660082,7524079
4458.695313,7526387
4458.731196,7528739
4458.764156,7530899
4458.799457,7533212
4458.831010,7535280
4458.864285,7537461
4458.898460,7539701
4458.931877,7541891
4458.964690,7544041
4459.000735,7546403
4459.034452,7548613
4459.068045,7550814
4459.101920,7553034
4459.135522,7555237
4459.168002,7557365
4459.202178,7559605
4459.235130,7561764
4459.270430,7564078
4459.302913,7566206
4459.337219,7568455
4459.370244,7570619
4459.404180,7572843
4459.436789,7574980
4459.471352,7577245
4459.504867,7579442
4459.537866,7581604
4459.573501,7583939
4459.607167,7586146
4459.639992,7588297
4459.672963,7590458
4459.706560,7592659
4459.740668,7594895
4459.773963,7597077
4459.810214,7599452
4459.842279,7601554
4459.874739,7603681
4459.908448,7605890
4459.941528,7608058
4459.975938,7610313
4460.010557,7612582
4460.043575,7614746
4460.077258,7616953
4460.111049,7619168
4460.144685,7621372
4460.179185,7623633
4460.212048,7625787
4460.246390,7628037
4460.280323,7630261
4460.314239,7632484
4460.346966,7634628
4460.381796,7636911
4460.414842,7639077
4460.448771,7641300
4460.481647,7643455
4460.514801,7645628
4460.548654,7647846
4460.583714,7650144
4460.615901,7652253
4460.649796,7654474
4460.682513,7656619
4460.715213,7658762
4460.750688,7661086
4460.786215,7663415
4460.819018,7665564
4460.851654,7667703
4460.886812,7670007
4460.920114,7672190
4460.954818,7674464
4460.986971,7676571
4461.020314,7678756
4461.054729,7681012
4461.087146,7683136
4461.120046,7685292
4461.154814,7687571
4461.187170,7689691
4461.220460,7691873
4461.254377,7694096
4461.287576,7696271
4461.321153,7698472
4461.354652,7700667
4461.388801,7702905
4461.421404,7705042
4461.455133,7707252
4461.488437,7709435
4461.521446,7711598
4461.555210,7713811
4461.589209,7716039
4461.622327,7718209
4461.655435,7720379
4461.689898,7722638
4461.723433,7724835
4461.757647,7727077
4461.792104,7729336
4461.822324,7731316
4461.857620,7733629
4461.890870,7735808
4461.925540,7738080
4461.957895,7740201
4462.009853,7743606
4462.044699,7745889
4462.078259,7748089
4462.110502,7750202
4462.146210,7752542
4462.178877,7754683
4462.211849,7756844
4462.245314,7759037
4462.279741,7761293
4462.313158,7763483
4462.345967,7765633
4462.381587,7767967
4462.415155,7770167
4462.446947,7772251
4462.481206,7774496
4462.514489,7776677
4462.549079,7778944
4462.583354,7781190
4462.615448,7783293
4462.650439,7785587
4462.682204,7787668
4462.715767,7789868
4462.750604,7792151
4462.786664,7794514
4462.824066,7796965
4462.856066,7799062
4462.885710,7801005
4462.916540,7803026
4462.950418,7805246
4462.983340,7807403
4463.017105,7809616
4463.051211,7811851
4463.083595,7813973
4463.117324,7816184
4463.150812,7818379
4463.186063,7820689
4463.218171,7822793
4463.251844,7825000
4463.285670,7827216
4463.319478,7829432
4463.352840,7831618
4463.385769,7833776
4463.419107,7835961
4463.452405,7838143
4463.486830,7840399
4463.520167,7842584
4463.554278,7844820
4463.587125,7846972
4463.621241,7849208
4463.653321,7851310
4463.688785,7853635
4463.720095,7855687
4463.753870,7857900
4463.789022,7860204
4463.822532,7862400
4463.855328,7864549
4463.887998,7866690
4463.921412,7868880
4463.954661,7871059
4463.989140,7873318
4464.021542,7875442
4464.055500,7877667
4464.088659,7879840
4464.122835,7882080
4464.156332,7884275
4464.190372,7886506
4464.222781,7888630
4464.256450,7890837
4464.291322,7893122
4464.323785,7895249
4464.357872,7897483
4464.391047,7899657
4464.424491,7901849
4464.458044,7904048
4464.491702,7906254
4464.526499,7908534
4464.557860,7910589
4464.592027,7912829
4464.625883,7915047
4464.658760,7917202
4464.692845,7919436
4464.726853,7921664
4464.759586,7923810
4464.794082,7926070
4464.826850,7928218
4464.859748,7930374
4464.893251,7932569
4464.928437,7934875
4464.960685,7936989
4464.994059,7939176
4465.027516,7941368
4465.059991,7943497
4465.095053,7945794
4465.128633,7947995
4465.162272,7950200
4465.194789,7952331
4465.241961,7955422
4465.275626,7957628
4465.310048,7959884
4465.360135,7963167
4465.402140,7965919
4465.435658,7968116
4465.505906,7972720
4465.542654,7975128
4465.574499,7977215
4465.606726,7979327
4465.640723,7981555
4465.675272,7983819
4465.709436,7986058
4465.740317,7988082
4465.775468,7990385
4465.809619,7992623
4465.841164,7994691
4465.875326,7996930
4465.908778,7999122
4465.941233,8001249
4465.975808,8003515
4466.008479,8005656
4466.041723,8007834
4466.076054,8010084
4466.110111,8012316
4466.142818,8014460
4466.176092,8016640
4466.208788,8018783
4466.243074,8021030
4466.275933,8023183
4466.310408,8025443
4466.342943,8027575
4466.376139,8029750
4466.411257,8032052
4466.444818,8034251
4466.478688,8036471
4466.511568,8038626
4466.550957,8041207
4466.585476,8043469
4466.620511,8045765
4466.660710,8048400
4466.692546,8050486
4466.725363,8052637
4466.760835,8054961
4466.795098,8057207
4466.824624,8059142
4466.859881,8061452
4466.892952,8063620
4466.926767,8065836
4466.960623,8068055
4466.993950,8070239
4467.026936,8072400
4467.060366,8074591
4467.093844,8076785
4467.127888,8079016
4467.159948,8081117
4467.196162,8083491
4467.227664,8085555
4467.261862,8087796
4467.295394,8089994
4467.327836,8092120
4467.362748,8094408
4467.395297,8096541
4467.429798,8098802
4467.463442,8101007
4467.495140,8103084
4467.530141,8105378
4467.562240,8107481
4467.595602,8109668
4467.630170,8111933
4467.663599,8114124
4467.696605,8116287
4467.730440,8118504
4467.763667,8120682
4467.800310,8123083
4467.830147,8125039
4467.864789,8127309
4467.899167,8129562
4467.931357,8131672
4467.966191,8133954
4467.998738,8136087
4468.031710,8138248
4468.065496,8140462
4468.098947,8142655
4468.133871,8144943
4468.166211,8147063
4468.199523,8149246
4468.233713,8151486
4468.267395,8153694
4468.300402,8155857
4468.335824,8158178
4468.367321,8160242
4468.400862,8162441
4468.434966,8164676
4468.468698,8166886
4468.501791,8169055
4468.535554,8171268
4468.569930,8173520
4468.604956,8175816
4468.635832,8177839
4468.669746,8180062
4468.703609,8182281
4468.736286,8184423
4468.770385,8186657
4468.805709,8188972
4468.838129,8191097
4468.870723,8193233
4468.903354,8195371
4468.938028,8197644
4468.970878,8199797
4469.005779,8202084
4469.038344,8204218
4469.071413,8206385
4469.105347,8208609
4469.138831,8210803
4469.171434,8212940
4469.205806,8215193
4469.239095,8217374
4469.272834,8219585
4469.307935,8221886
4469.339579,8223959
4469.373149,8226159
4469.406401,8228339
4469.439069,8230479
4469.474232,8232784
4469.507717,8234978
4469.540714,8237141
4469.574499,8239355
4469.608533,8241585
4469.642802,8243831
4469.676129,8246015
4469.707938,8248100
4469.744528,8250498
4469.775931,8252556
4469.812236,8254935
4469.841934,8256881
4470.160382,8277751
4470.241456,8283064
4470.276289,8285347
4470.310595,8287595
4470.342862,8289710
4470.377733,8291995
4470.411959,8294238
4470.445112,8296410
4470.479316,8298652
4470.512164,8300805
4470.546661,8303066
4470.580022,8305252
4470.612840,8307403
4470.647182,8309653
4470.679924,8311799
4470.714041,8314035
4470.748577,8316298
4470.781157,8318433
4470.816284,8320735
4470.848734,8322862
4470.883618,8325148
4470.917584,8327374
4470.950210,8329512
4470.984443,8331756
4471.018170,8333966
4471.051312,8336138
4471.085403,8338372
4471.119713,8340620
4471.151892,8342729
4471.185314,8344920
4471.218950,8347124
4471.254148,8349431
4471.289529,8351749
4471.321702,8353858
4471.357571,8356208
4471.389734,8358316
4471.423663,8360540
4471.457517,8362758
4471.489378,8364846
4471.522901,8367043
4471.557980,8369342
4471.589649,8371418
4471.625531,8373769
4471.657684,8375876
4471.689978,8377993
4471.725338,8380310
4471.758032,8382453
4471.793155,8384754
4471.825648,8386884
4471.859309,8389090
4471.893548,8391334
4471.925672,8393439
4471.958827,8395612
4471.993621,8397892
4472.026081,8400019
4472.060635,8402284
4472.095192,8404548
4472.127716,8406680
4472.161973,8408925
4472.195292,8411109
4472.230767,8413433
4472.261769,8415465
4472.297097,8417780
4472.330508,8419970
4472.363306,8422119
4472.396379,8424287
4472.429736,8426473
4472.463581,8428691
4472.496882,8430873
4472.530818,8433097
4472.566015,8435404
4472.597187,8437447
4472.631479,8439694
4472.664829,8441880
4472.698656,8444096
4472.731595,8446255
4472.765908,8448504
4472.800757,8450788
4472.832419,8452863
4472.866586,8455102
4472.900609,8457331
4472.933904,8459513
4472.967237,8461698
4473.000704,8463891
4473.034950,8466136
4473.068322,8468323
4473.103231,8470610
4473.138179,8472901
4473.170407,8475013
4473.204052,8477218
4473.238311,8479463
4473.272123,8481679
4473.304870,8483825
4473.337737,8485979
4473.372656,8488267
4473.406342,8490475
4473.439377,8492640
4473.473129,8494852
4473.507948,8497133
4473.540208,8499248
4473.574448,8501492
4473.608404,8503717
4473.642761,8505968
4473.675370,8508105
4473.708926,8510305
4473.743232,8512553
4473.776927,8514761
4473.814789,8517242
4473.845377,8519247
4473.880276,8521534
4473.914210,8523758
4473.946620,8525882
4473.980481,8528101
4474.014029,8530299
4474.047071,8532465
4474.080285,8534642
4474.114333,8536873
4474.147407,8539040
4474.180708,8541223
4474.215225,8543485
4474.249720,8545745
4474.281653,8547838
4474.316270,8550107
4474.349985,8552316
4474.383510,8554513
4474.417848,8556764
4474.452074,8559007
4474.484842,8561154
4474.519004,8563393
4474.553615,8565661
4474.585324,8567739
4474.619902,8570005
4474.653179,8572186
4474.687760,8574452
4474.721743,8576680
4474.754827,8578848
4474.791225,8581233
4474.820555,8583155
4474.854985,8585412
4474.889062,8587645
4474.920804,8589725
4474.954343,8591923
4474.988046,8594132
4475.023965,8596486
4475.056742,8598634
4475.091385,8600904
4475.122582,8602948
4475.158782,8605321
4475.190721,8607414
4475.225946,8609722
4475.258274,8611841
4475.292224,8614066
4475.326152,8616289
4475.358771,8618427
4475.391946,8620601
4475.426313,8622854
4475.459112,8625003
4475.493486,8627256
4475.528157,8629528
4475.561064,8631684
4475.594522,8633877
4475.629066,8636141
4475.662717,8638346
4475.695205,8640475
4475.729021,8642691
4475.763079,8644923
4475.799204,8647291
4475.829137,8649253
4475.863445,8651501
4475.897274,8653718
4475.930066,8655867
4475.963013,8658026
4475.996728,8660236
4476.031556,8662518
4476.065400,8664736
4476.097175,8666818
4476.130732,8669018
4476.164395,8671224
4476.198766,8673476
4476.232532,8675689
4476.265289,8677836
4476.302420,8680269
4476.334438,8682367
4476.369101,8684639
4476.403669,8686905
4476.436197,8689036
4476.472136,8691392
4476.504206,8693493
4476.537845,8695698
4476.573992,8698067
4476.609561,8700398
4476.638761,8702311
4476.671594,8704463
4476.706515,8706752
4476.741306,8709032
4476.775397,8711266
4476.810781,8713585
4476.840595,8715538
4476.875129,8717802
4476.910330,8720109
4476.942401,8722210
4476.976034,8724414
4477.009564,8726612
4477.043832,8728858
4477.077197,8731044
4477.111689,8733305
4477.144362,8735446
4477.179422,8737743
4477.211016,8739814
4477.246176,8742118
4477.279130,8744278
4477.311138,8746376
4477.346140,8748669
4477.378863,8750814
4477.412992,8753051
4477.447883,8755337
4477.482212,8757587
4477.515138,8759745
4477.550095,8762036
4477.582950,8764189
4477.616232,8766370
4477.650796,8768635
4477.683938,8770807
4477.718401,8773065
4477.751140,8775211
4477.786843,8777551
4477.817909,8779587
4477.851745,8781804
4477.885645,8784026
4477.919050,8786215
4477.952153,8788384
4477.985169,8790548
4478.019358,8792789
4478.052966,8794991
4478.087505,8797255
4478.119381,8799344
4478.155646,8801720
4478.186648,8803752
4478.220713,8805985
4478.253996,8808166
4478.286881,8810321
4478.321904,8812616
4478.353983,8814718
4478.388227,8816963
4478.421985,8819175
4478.455168,8821350
4478.490502,8823665
4478.522186,8825742
4478.555326,8827913
4478.590516,8830220
4478.622637,8832325
4478.656997,8834576
4478.690585,8836778
4478.724045,8838970
4478.758011,8841196
4478.793091,8843495
4478.826818,8845706
4478.859423,8847842
4478.893558,8850079
4478.929445,8852431
4478.962262,8854582
4478.997793,8856910
4479.029373,8858980
4479.061566,8861090
4479.097554,8863448
4479.129341,8865531
4479.165391,8867894
4479.197539,8870001
4479.229685,8872107
4479.265583,8874460
4479.297585,8876557
4479.329408,8878643
4479.365365,8880999
4479.398273,8883156
4479.433410,8885459
4479.465659,8887572
4479.497572,8889663
4479.533616,8892026
4479.565640,8894124
4479.597902,8896239
4479.633530,8898573
4479.665332,8900658
4479.701454,8903025
4479.733208,8905106
4479.765270,8907207
4479.801328,8909570
4479.833409,8911673
4479.865765,8913793
4479.901648,8916145
4479.933913,8918259
4479.969306,8920579
4480.001672,8922700
4480.034085,8924824
4480.069321,8927133
4480.101768,8929259
4480.134885,8931430
4480.169610,8933705
4480.202033,8935830
4480.237525,8938156
4480.269807,8940272
4480.301840,8942371
4480.337610,8944715
4480.369754,8946822
4480.402867,8948992
4480.437714,8951276
4480.469815,8953379
4480.505350,8955708
4480.537981,8957847
4480.570937,8960006
4480.605407,8962265
4480.638032,8964404
4480.671927,8966625
4480.705749,8968841
4480.741870,8971209
4480.773539,8973284
4480.808223,8975557
4480.839435,8977602
4480.873532,8979837
4480.906946,8982027
4480.941356,8984282
4480.973544,8986391
4481.007469,8988615
4481.041549,8990848
4481.074097,8992981
4481.107389,8995163
4481.141505,8997399
4481.174448,8999558
4481.209641,9001864
4481.241347,9003942
4481.274825,9006136
4481.309258,9008392
4481.342167,9010549
4481.375479,9012732
4481.409507,9014962
4481.442633,9017133
4481.477618,9019426
4481.510353,9021571
4481.543110,9023718
4481.577813,9025992
4481.610208,9028115
4481.643835,9030319
4481.677721,9032540
4481.710604,9034695
4481.745306,9036969
4481.777983,9039110
4481.813737,9041453
4481.845460,9043532
4481.878294,9045684
4481.912829,9047947
4481.945478,9050087
4481.978717,9052265
4482.013597,9054551
4482.045773,9056660
4482.080577,9058941
4482.114765,9061181
4482.146313,9063249
4482.181542,9065557
4482.213873,9067676
4482.247735,9069895
4482.281794,9072127
4482.314717,9074285
4482.348480,9076498
4482.382292,9078714
4482.415643,9080899
4482.449797,9083138
4482.481569,9085220
4482.514831,9087400
4482.549638,9089681
4482.583011,9091868
4482.616621,9094070
4482.649364,9096216
4482.682271,9098373
4482.717470,9100679
4482.751027,9102879
4482.783247,9104990
4482.818802,9107320
4482.850396,9109391
4482.883890,9111586
4482.917601,9113795
4482.952504,9116082
4482.985318,9118233
4483.019604,9120480
4483.052732,9122651
4483.085935,9124827
4483.119823,9127048
4483.153440,9129251
4483.187992,9131515
4483.221798,9133731
4483.255246,9135923
4483.289874,9138192
4483.323109,9140370
4483.356515,9142559
4483.391522,9144853
4483.423825,9146970
4483.457841,9149200
4483.491624,9151414
4483.524032,9153538
4483.558296,9155783
4483.591194,9157939
4483.625162,9160165
4483.659081,9162388
4483.691912,9164540
4483.726130,9166782
4483.758942,9168932
4483.796040,9171364
4483.825834,9173316
4483.859426,9175518
4483.893129,9177726
4483.926335,9179902
4483.960045,9182112
4483.993795,9184323
4484.027583,9186538
4484.060150,9188672
4484.094569,9190928
4484.127612,9193093
4484.161404,9195308
4484.195298,9197529
4484.228421,9199700
4484.261599,9201874
4484.295613,9204103
4484.328219,9206240
4484.362232,9208469
4484.397006,9210748
4484.431249,9212992
4484.463148,9215082
4484.498065,9217371
4484.530102,9219470
4484.563683,9221671
4484.598060,9223924
4484.630759,9226067
4484.664822,9228299
4484.698417,9230501
4484.731443,9232665
4484.765685,9234909
4484.801723,9237271
4484.832794,9239307
4484.866450,9241513
4484.899994,9243711
4484.934237,9245955
4484.967717,9248149
4485.000595,9250304
4485.034422,9252521
4485.069047,9254790
4485.101911,9256944
4485.135792,9259164
4485.169833,9261395
4485.202499,9263536
4485.236517,9265765
4485.270363,9267983
4485.304679,9270232
4485.337524,9272385
4485.372350,9274667
4485.404353,9276764
4485.437804,9278957
4485.472118,9281205
4485.504587,9283333
4485.538351,9285546
4485.572820,9287805
4485.604600,9289888
4485.639463,9292172
4485.673938,9294432
4485.707391,9296624
4485.740280,9298779
4485.774303,9301009
4485.811318,9303435
4485.841374,9305405
4485.875438,9307637
4485.908475,9309802
4485.942429,9312027
4485.975801,9314214
4486.009795,9316442
4486.043780,9318669
4486.076038,9320783
4486.110754,9323058
4486.143482,9325203
4486.178155,9327475
4486.210552,9329599
4486.244330,9331812
4486.279228,9334099
4486.311724,9336229
4486.344484,9338376
4486.378573,9340610
4486.413778,9342917
4486.446859,9345085
4486.479942,9347253
4486.513338,9349442
4486.546869,9351639
4486.580586,9353849
4486.615562,9356141
4486.648750,9358316
4486.683551,9360597
4486.715689,9362703
4486.748174,9364832
4486.781901,9367042
4486.819637,9369515
4486.848466,9371404
4486.882800,9373654
4486.916670,9375874
4486.949778,9378044
4486.983604,9380261
4487.016340,9382406
4487.050066,9384616
4487.084115,9386848
4487.116501,9388970
4487.150836,9391220
4487.184514,9393427
4487.217307,9395576
4487.251658,9397827
4487.284184,9399959
4487.317836,9402164
4487.352212,9404417
4487.384701,9406546
4487.418964,9408792
4487.453850,9411078
4487.485507,9413153
4487.519992,9415413
4487.553863,9417632
4487.586561,9419775
4487.621135,9422041
4487.654761,9424245
4487.687614,9426398
4487.721969,9428649
4487.756184,9430892
4487.790410,9433135
4487.821761,9435189
4487.856069,9437438
4487.888353,9439553
4487.923122,9441832
4487.957141,9444061
4487.989148,9446159
4488.023220,9448392
4488.056413,9450567
4488.090029,9452770
4488.126571,9455165
4488.157745,9457208
4488.190810,9459375
4488.225781,9461667
4488.258777,9463829
4488.292603,9466046
4488.325617,9468209
4488.359050,9470400
4488.393059,9472629
4488.427519,9474888
4488.460319,9477037
4488.494482,9479276
4488.528038,9481475
4488.560320,9483591
4488.594688,9485843
4488.628513,9488060
4488.661832,9490243
4488.695504,9492450
4488.729731,9494693
4488.763734,9496921
4488.798092,9499173
4488.831252,9501346
4488.864721,9503540
4488.897890,9505713
4488.931715,9507930
4488.964649,9510088
4488.999115,9512347
4489.032638,9514544
4489.065265,9516682
4489.098964,9518891
4489.133620,9521162
4489.166402,9523310
4489.200268,9525530
4489.232581,9527647
4489.266859,9529894
4489.300759,9532115
4489.335161,9534370
4489.367762,9536506
4489.401761,9538734
4489.434972,9540911
4489.467896,9543069
4489.502458,9545334
4489.535686,9547511
4489.568815,9549682
4489.603114,9551930
4489.635923,9554080
4489.669659,9556291
4489.703717,9558523
4489.736124,9560647
4489.770528,9562902
4489.807271,9565310
4489.836718,9567239
4489.871038,9569489
4489.904606,9571688
4489.937867,9573868
4489.971845,9576095
4490.004420,9578230
4490.038597,9580470
4490.072244,9582675
4490.104929,9584817
4490.140435,9587143
4490.173805,9589330
4490.207135,9591515
4490.241706,9593780
4490.275791,9596014
4490.308246,9598141
4490.342095,9600359
4490.376806,9602634
4490.410643,9604852
4490.446075,9607174
4490.478665,9609309
4490.511647,9611471
4490.545876,9613714
4490.579289,9615904
4490.612800,9618100
4490.646513,9620309
4490.680890,9622562
4490.715322,9624819
4490.747673,9626939
4490.781709,9629169
4490.818995,9631613
4490.850623,9633686
4490.883954,9635870
4490.918141,9638110
4490.953091,9640401
4490.985860,9642548
4491.018716,9644702
4491.053031,9646950
4491.086484,9649143
4491.120265,9651357
4491.154599,9653607
4491.187552,9655766
4491.221508,9657992
4491.256212,9660266
4491.287853,9662340
4491.322835,9664632
4491.355950,9666802
4491.390115,9669041
4491.423283,9671215
4491.456684,9673404
4491.489712,9675568
4491.523541,9677785
4491.557838,9680033
4491.591557,9682243
4491.624173,9684380
4491.658253,9686614
4491.690600,9688734
4491.726638,9691095
4491.757614,9693125
4491.794013,9695511
4491.824941,9697538
4491.857861,9699695
4491.891688,9701912
4491.925797,9704147
4491.960970,9706452
4491.996651,9708791
4492.030473,9711007
4492.062512,9713107
4492.096496,9715334
4492.130621,9717570
4492.165239,9719839
4492.198403,9722012
4492.233378,9724305
4492.266248,9726459
4492.301319,9728757
4492.334276,9730917
4492.367075,9733066
4492.401627,9735331
4492.434297,9737472
4492.467253,9739632
4492.502076,9741914
4492.534178,9744017
4492.569564,9746336
4492.602498,9748495
4492.636201,9750704
4492.670018,9752920
4492.703784,9755133
4492.736813,9757297
4492.771385,9759563
4492.806953,9761894
4492.837574,9763900
4492.870825,9766080
4492.904420,9768281
4492.938341,9770504
4492.971241,9772660
4493.004636,9774849
4493.039051,9777104
4493.073067,9779334
4493.105782,9781478
4493.139304,9783674
4493.173583,9785921
4493.207249,9788127
4493.240674,9790318
4493.274098,9792508
4493.307442,9794693
4493.341921,9796953
4493.373977,9799054
4493.408354,9801307
4493.442010,9803512
4493.475428,9805702
4493.510089,9807974
4493.543239,9810146
4493.576336,9812315
4493.610770,9814572
4493.644115,9816757
4493.677594,9818951
4493.712064,9821210
4493.743799,9823290
4493.778628,9825572
4493.813577,9827863
4493.844795,9829909
4493.878355,9832108
4493.912115,9834321
4493.945712,9836522
4493.978405,9838665
4494.012786,9840918
4494.045764,9843079
4494.079308,9845278
4494.112485,9847452
4494.146488,9849680
4494.179710,9851857
4494.214271,9854122
4494.248669,9856377
4494.282684,9858606
4494.316024,9860791
4494.348169,9862897
4494.382788,9865166
4494.416373,9867367
4494.450130,9869579
4494.483563,9871770
4494.515927,9873891
4494.549790,9876111
4494.583848,9878343
4494.617408,9880542
4494.649957,9882675
4494.683844,9884896
4494.716961,9887066
4494.751266,9889314
4494.784861,9891516
4494.820924,9893879
4494.852064,9895920
4494.886054,9898148
4494.918780,9900292
4494.954583,9902639
4494.985670,9904676
4495.018893,9906853
4495.053151,9909098
4495.086269,9911269
4495.120943,9913541
4495.154019,9915709
4495.188282,9917954
4495.221930,9920159
4495.256822,9922446
4495.289046,9924558
4495.322637,9926759
4495.357480,9929043
4495.390139,9931183
4495.424195,9933415
4495.457887,9935623
4495.490916,9937787
4495.525593,9940060
4495.559012,9942250
4495.591567,9944383
4495.626307,9946660
4495.660734,9948916
4495.693305,9951051
4495.727084,9953265
4495.762663,9955596
4495.796871,9957838
4495.827874,9959870
4495.862455,9962136
4495.894094,9964210
4495.929724,9966545
4495.963414,9968752
4495.996182,9970900
4496.031382,9973207
4496.062741,9975262
4496.097323,9977528
4496.131034,9979737
4496.164160,9981908
4496.197972,9984124
4496.231305,9986309
4496.264968,9988515
4496.298909,9990739
4496.331885,9992900
4496.364773,9995055
4496.398991,9997298
4496.431975,9999460
4496.466131,10001698
4496.499816,10003906
4496.534201,10006159
4496.567001,10008308
4496.601728,10010584
4496.634093,10012705
4496.667617,10014902
4496.702662,10017199
4496.734564,10019290
4496.768386,10021506
4496.803632,10023816
4496.834937,10025868
4496.867801,10028021
4496.902380,10030288
4496.936207,10032504
4496.968627,10034629
4497.002819,10036870
4497.035838,10039034
4497.069975,10041271
4497.102446,10043399
4497.138903,10045788
4497.172811,10048010
4497.206259,10050202
4497.239826,10052402
4497.273925,10054637
4497.306736,10056787
4497.340306,10058987
4497.374573,10061233
4497.407841,10063413
4497.442054,10065655
4497.477860,10068002
4497.508179,10069989
4497.543192,10072283
4497.575803,10074420
4497.610096,10076668
4497.644269,10078907
4497.677800,10081105
4497.711213,10083294
4497.744173,10085454
4497.778875,10087729
4497.814304,10090050
4497.845657,10092105
4497.880503,10094389
4497.913104,10096525
4497.948230,10098827
4497.982006,10101041
4498.013671,10103116
4498.047302,10105320
4498.081053,10107532
4498.114918,10109751
4498.149173,10111996
4498.183728,10114261
4498.215952,10116372
4498.249983,10118603
4498.284780,10120883
4498.316691,10122974
4498.352638,10125330
4498.384997,10127451
4498.417892,10129607
4498.452365,10131866
4498.486576,10134108
4498.519378,10136258
4498.553533,10138496
4498.586111,10140631
4498.619977,10142850
4498.653817,10145068
4498.687878,10147300
4498.720364,10149429
4498.754736,10151682
4498.791141,10154068
4498.821654,10156067
4498.855110,10158260
4498.887815,10160403
4498.921437,10162606
4498.954814,10164794
4498.989140,10167043
4499.022624,10169238
4499.056254,10171442
4499.089799,10173640
4499.123421,10175843
4499.157760,10178094
4499.191273,10180290
4499.226070,10182571
4499.258606,10184703
4499.291560,10186862
4499.326023,10189121
4499.358563,10191254
4499.392857,10193501
4499.426489,10195705
4499.461143,10197976
4499.492636,10200040
4499.526851,10202282
4499.559212,10204403
4499.593161,10206628
4499.627408,10208872
4499.660015,10211009
4499.693983,10213235
4499.727816,10215452
4499.760725,10217609
4499.796332,10219943
4499.829378,10222108
4499.862543,10224282
4499.896103,10226481
4499.929718,10228684
4499.963043,10230868
4499.996690,10233073
4500.029583,10235229
4500.063357,10237442
4500.097080,10239652
4500.130229,10241825
4500.164396,10244064
4500.198105,10246273
4500.232960,10248557
4500.264864,10250648
4500.298299,10252839
4500.331389,10255008
4500.366295,10257295
4500.400259,10259521
4500.432358,10261625
4500.465975,10263828
4500.499268,10266010
4500.533460,10268250
4500.566572,10270420
4500.600344,10272634
4500.633392,10274799
4500.667387,10277027
4500.700344,10279187
4500.733783,10281379
4500.767730,10283603
4500.803730,10285963
4500.834878,10288004
4500.868376,10290199
4500.901899,10292396
4500.935506,10294598
4500.969914,10296853
4501.002345,10298979
4501.035815,10301172
4501.069094,10303353
4501.102231,10305525
4501.137510,10307837
4501.169745,10309949
4501.203138,10312138
4501.237283,10314375
4501.270328,10316541
4501.304572,10318785
4501.337947,10320972
4501.371665,10323182
4501.405319,10325388
4501.438007,10327530
4501.472215,10329772
4501.507446,10332081
4501.539621,10334189
4501.572716,10336358
4501.606163,10338550
4501.639364,10340726
4501.673051,10342933
4501.706162,10345103
4501.740881,10347379
4501.774596,10349588
4501.809646,10351885
4501.840745,10353923
4501.874066,10356107
4501.908362,10358355
4501.940422,10360456
4501.975342,10362744
4502.009049,10364953
4502.041996,10367112
4502.075620,10369316
4502.109658,10371547
4502.142191,10373679
4502.176254,10375911
4502.210613,10378163
4502.243014,10380286
4502.276641,10382490
4502.309792,10384662
4502.343025,10386840
4502.377377,10389091
4502.410663,10391273
4502.444098,10393464
4502.478503,10395719
4502.511957,10397911
4502.545525,10400111
4502.579787,10402356
4502.611952,10404464
4502.645706,10406676
4502.680613,10408964
4502.713665,10411130
4502.747733,10413363
4502.781101,10415550
4502.816360,10417860
4502.848769,10419984
4502.882551,10422198
4502.915331,10424346
4502.949385,10426578
4502.982625,10428756
4503.015886,10430936
4503.050825,10433226
4503.083464,10435365
4503.117856,10437619
4503.152789,10439908
4503.184436,10441982
4503.217177,10444128
4503.250760,10446329
4503.284308,10448527
4503.317825,10450724
4503.353385,10453054
4503.384911,10455120
4503.419295,10457374
4503.452372,10459541
4503.485565,10461717
4503.520028,10463975
4503.554198,10466214
4503.587085,10468370
4503.620549,10470563
4503.653683,10472734
4503.687680,10474962
4503.721430,10477174
4503.754077,10479314
4503.790181,10481680
4503.822294,10483784
4503.854750,10485911
4503.888171,10488101
4503.923457,10490414
4503.954903,10492475
4503.988667,10494687
4504.022034,10496874
4504.055369,10499059
4504.089960,10501326
4504.122590,10503464
4504.156642,10505696
4504.190738,10507930
4504.224441,10510139
4504.258440,10512367
4504.291033,10514503
4504.324472,10516694
4504.358447,10518921
4504.391450,10521084
4504.424871,10523274
4504.459170,10525522
4504.492006,10527674
4504.525536,10529871
4504.560572,10532167
4504.593163,10534303
4504.627246,10536537
4504.662168,10538825
4504.694140,10540921
4504.728199,10543153
4504.761872,10545359
4504.798536,10547762
4504.833538,10550056
4504.865516,10552152
4504.901459,10554507
4504.933762,10556624
4504.965636,10558713
4505.001729,10561078
4505.033709,10563174
4505.065930,10565286
4505.101561,10567621
4505.133792,10569733
4505.169425,10572068
4505.202063,10574207
4505.233832,10576289
4505.269632,10578635
4505.301633,10580733
4505.333438,10582817
4505.369504,10585181
4505.402144,10587320
4505.437634,10589645
4505.469422,10591729
4505.501658,10593841
4505.537651,10596200
4505.569858,10598311
4505.601757,10600401
4505.637589,10602749
4505.669783,10604859
4505.705750,10607216
4505.737627,10609305
