,cluster_centers_x,cluster_centers_y
0,731.9612951111642,395.42031614264107
1,1565.1784622368693,1045.5259843258298
2,1671.4596242869602,1052.8578172273496
3,694.3180878460407,570.6514620780945
4,1178.158022761345,566.649494022131
5,969.9273067116737,781.6847383975983
