world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
16713.392162,307,0,16713.329306,84.14099999936298,0.714206600199194,0.9060544371604919,0.5958366990089417,0.9060544371604919,0.5958366990089417,True
16713.392162,307,1,16713.466904,121.6500000009546,0.9734813646370393,0.23615875840187073,0.7522187829017639,0.23615875840187073,0.7522187829017639,True
16713.581485,308,1,16713.466904,121.6500000009546,0.9734813646370393,0.23561297357082367,0.7520405650138855,0.23561297357082367,0.7520405650138855,True
16713.581485,308,2,16713.616901,213.39799999987008,0.4629258120067728,0.177648663520813,0.7156032919883728,0.177648663520813,0.7156032919883728,True
16713.730671,309,2,16713.616901,213.39799999987008,0.4629258120067728,0.17504319548606873,0.712566077709198,0.17504319548606873,0.712566077709198,True
16713.905020000002,310,2,16713.616901,213.39799999987008,0.4629258120067728,0.17522285878658295,0.718653678894043,0.17522285878658295,0.718653678894043,True
16713.905020000002,310,3,16713.841222,125.89200000002165,0.3443007102639807,0.17385460436344147,0.7099077105522156,0.17385460436344147,0.7099077105522156,True
16713.905020000002,310,4,16713.986723,174.03600000034203,0.1120341463458789,0.07918906211853027,0.7043986916542053,0.07918906211853027,0.7043986916542053,True
16714.071372,311,4,16713.986723,174.03600000034203,0.1120341463458789,0.08098279684782028,0.7029350399971008,0.08098279684782028,0.7029350399971008,True
16714.237125,312,4,16713.986723,174.03600000034203,0.1120341463458789,0.0802512839436531,0.7031601667404175,0.0802512839436531,0.7031601667404175,True
16714.237125,312,5,16714.179937,148.00800000011805,0.7774745615467228,0.037761226296424866,0.6910754442214966,0.037761226296424866,0.6910754442214966,True
16714.374524,313,5,16714.179937,148.00800000011805,0.7774745615467228,0.039459239691495895,0.6943715810775757,0.039459239691495895,0.6943715810775757,True
16714.374524,313,6,16714.379097,219.44799999982934,1.053938245410582,0.29435381293296814,0.8181573152542114,0.29435381293296814,0.8181573152542114,True
16714.520946,314,6,16714.379097,219.44799999982934,1.053938245410582,0.29538777470588684,0.8193399906158447,0.29538777470588684,0.8193399906158447,True
16714.662399,315,6,16714.379097,219.44799999982934,1.053938245410582,0.296039342880249,0.82578444480896,0.296039342880249,0.82578444480896,True
16714.662399,315,7,16714.631873000002,219.65399999680812,0.7681391100914092,0.34396451711654663,0.8265283703804016,0.34396451711654663,0.8265283703804016,True
16714.796811,316,7,16714.631873000002,219.65399999680812,0.7681391100914092,0.3453422486782074,0.8258233070373535,0.3453422486782074,0.8258233070373535,True
16714.796811,316,8,16714.857529,211.25100000062957,0.19029719421363325,0.3338387608528137,0.8421506881713867,0.3338387608528137,0.8421506881713867,True
16714.938752000002,317,8,16714.857529,211.25100000062957,0.19029719421363325,0.33083316683769226,0.8384310603141785,0.33083316683769226,0.8384310603141785,True
16715.06364,318,8,16714.857529,211.25100000062957,0.19029719421363325,0.3309817612171173,0.8383009433746338,0.3309817612171173,0.8383009433746338,True
16715.224889,319,9,16715.178258,148.59100000103354,0.37794047481917964,0.8828012943267822,0.6027961373329163,0.8828012943267822,0.6027961373329163,True
16715.333634,320,9,16715.178258,148.59100000103354,0.37794047481917964,0.8832128643989563,0.6020883321762085,0.8832128643989563,0.6020883321762085,True
16715.333634,320,10,16715.34547,215.6570000006468,0.7018893074880169,0.9247350096702576,0.582962691783905,0.9247350096702576,0.582962691783905,True
16715.464913,321,10,16715.34547,215.6570000006468,0.7018893074880169,0.9257715344429016,0.5822608470916748,0.9257715344429016,0.5822608470916748,True
16715.590940000002,322,10,16715.34547,215.6570000006468,0.7018893074880169,0.9278653264045715,0.578419029712677,0.9278653264045715,0.578419029712677,True
16715.590940000002,322,11,16715.569461,91.92000000257394,0.28189856529290436,0.928098738193512,0.5791105628013611,0.928098738193512,0.5791105628013611,True
16715.734082,323,12,16715.724989000002,213.44799999860697,0.4452654943047743,0.3168368637561798,0.818663477897644,0.3168368637561798,0.818663477897644,True
16715.890582,324,12,16715.724989000002,213.44799999860697,0.4452654943047743,0.3149156868457794,0.8192776441574097,0.3149156868457794,0.8192776441574097,True
16715.890582,324,13,16715.960376,204.0000000015425,0.9872334557497675,0.3236715793609619,0.7945463061332703,0.3236715793609619,0.7945463061332703,True
16716.055962,325,13,16715.960376,204.0000000015425,0.9872334557497675,0.3242857754230499,0.7983298301696777,0.3242857754230499,0.7983298301696777,True
16716.178279,326,13,16715.960376,204.0000000015425,0.9872334557497675,0.3234560489654541,0.796994149684906,0.3234560489654541,0.796994149684906,True
16716.178279,326,14,16716.184918,89.40900000015972,1.4398503398426705,0.32563886046409607,0.7935388684272766,0.32563886046409607,0.7935388684272766,True
16716.309436,327,14,16716.184918,89.40900000015972,1.4398503398426705,0.3256068825721741,0.790510356426239,0.3256068825721741,0.790510356426239,True
16716.309436,327,15,16716.282572,212.1819999993022,0.2433882267241897,0.30479612946510315,0.8374488353729248,0.30479612946510315,0.8374488353729248,True
16716.456962,328,15,16716.282572,212.1819999993022,0.2433882267241897,0.30823254585266113,0.8416439890861511,0.30823254585266113,0.8416439890861511,True
16716.583118,329,16,16716.599567,212.95199999804026,0.3945161619434741,0.872930645942688,0.6174042820930481,0.872930645942688,0.6174042820930481,True
16716.711255000002,330,16,16716.599567,212.95199999804026,0.3945161619434741,0.8735636472702026,0.6185251474380493,0.8735636472702026,0.6185251474380493,True
16716.825401000002,331,16,16716.599567,212.95199999804026,0.3945161619434741,0.8734868168830872,0.6221607327461243,0.8734868168830872,0.6221607327461243,True
