world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
24120.635378,38,24120.643574,0.42607700301000595,2.8211552148006684,0.42607700301000595,2.8211552148006684,False,0.0
24120.677789,39,24120.679457000002,0.42870017192796916,2.8260042451853584,0.42870017192796916,2.8260042451853584,False,0.0
24120.717886,40,24120.711548,0.4254132909331432,2.817724045894616,0.4254132909331432,2.817724045894616,False,0.0
24120.759644,41,24120.743397000002,0.42471827212361923,2.8181871166665178,0.42471827212361923,2.8181871166665178,False,0.0
24120.759644,41,24120.775321,0.42471692167706077,2.8181891097420304,0.42471692167706077,2.8181891097420304,False,0.0
24120.801181,42,24120.807444000002,0.42468336886502267,2.8164076183513123,0.42468336886502267,2.8164076183513123,False,0.0
24120.84277,43,24120.839448,0.4279526248521872,2.827499477171644,0.4279526248521872,2.827499477171644,False,0.0
24120.884109,44,24120.871474,0.42861321505517863,2.826022418850945,0.42861321505517863,2.826022418850945,False,0.0
24120.925703,45,24120.907378,0.4262251439694825,2.8205100146146864,0.4262251439694825,2.8205100146146864,False,0.0
24120.925703,45,24120.939389,0.42622464483971856,2.8205106301449736,0.42622464483971856,2.8205106301449736,False,0.0
24120.966563,46,24120.971378000002,0.42855417930648015,2.825218004935571,0.42855417930648015,2.825218004935571,False,0.0
24121.007759,47,24121.003476,0.42552974386286335,2.8163873842171343,0.42552974386286335,2.8163873842171343,False,0.0
24121.049139,48,24121.035419,0.4241688339985537,2.811494933482684,0.4241688339985537,2.811494933482684,False,0.0
24121.049139,48,24121.067401,0.42417005824766923,2.8114950157659377,0.42417005824766923,2.8114950157659377,False,0.0
24121.09123,49,24121.103466,0.42499433466840664,2.813844856893122,0.42499433466840664,2.813844856893122,False,0.0
24121.132863,50,24121.135378,0.42419103697231475,2.8101846369037173,0.42419103697231475,2.8101846369037173,False,0.0
24121.173467,51,24121.167574,0.42736253689650816,2.823062663120613,0.42736253689650816,2.823062663120613,False,0.0
24121.215361,52,24121.19945,0.4234349324676936,2.8153738871118588,0.4234349324676936,2.8153738871118588,False,0.0
24121.215361,52,24121.231462,0.42343473880460464,2.815369385612672,0.42343473880460464,2.815369385612672,False,0.0
24121.256768,53,24121.263529,0.426601130602338,2.831248057036439,0.426601130602338,2.831248057036439,False,0.0
24121.30041,54,24121.29539,0.4272927462579639,2.8293227770401175,0.4272927462579639,2.8293227770401175,False,0.0
24121.341535,55,24121.331613000002,0.42694187509906456,2.829997618721007,0.42694187509906456,2.829997618721007,False,0.0
24121.383315,56,24121.363324,0.42446234218800344,2.8136533924711933,0.42446234218800344,2.8136533924711933,False,0.0
24121.383315,56,24121.395484,0.4244618858448639,2.8136558955580946,0.4244618858448639,2.8136558955580946,False,0.0
24121.425376,57,24121.427467,0.42443410237521273,2.81317233610574,0.42443410237521273,2.81317233610574,False,0.0
24121.46562,58,24121.459482000002,0.42237725339216564,2.8030582558612775,0.42237725339216564,2.8030582558612775,False,0.0
24121.50786,59,24121.491425,0.4236393459674618,2.812294130081253,0.4236393459674618,2.812294130081253,False,0.0
24121.50786,59,24121.527353,0.42363898584172,2.812297596025534,0.42363898584172,2.812297596025534,False,0.0
24121.549536,60,24121.559379000002,0.42603011414570297,2.814777876240722,0.42603011414570297,2.814777876240722,False,0.0
24121.591056,61,24121.591309,0.4291269314804411,2.8249043544792136,0.4291269314804411,2.8249043544792136,False,0.0
24121.631154,62,24121.623462,0.42536234907574627,2.8148879457097338,0.42536234907574627,2.8148879457097338,False,0.0
24121.673103,63,24121.655464,0.4250105808532281,2.8108965681674922,0.4250105808532281,2.8108965681674922,False,0.0
24121.673103,63,24121.687365,0.425009554060653,2.8108983278330464,0.425009554060653,2.8108983278330464,False,0.0
24121.714404000002,64,24121.719439,0.428143037061361,2.8224783381274015,0.428143037061361,2.8224783381274015,False,0.0
24121.755839,65,24121.75533,0.43084461832796667,2.816393104889216,0.43084461832796667,2.816393104889216,False,0.0
24121.797044,66,24121.787385,0.4297522329250183,2.8114278352813984,0.4297522329250183,2.8114278352813984,False,0.0
24121.836799,67,24121.819465,0.429199178847645,2.8107681051829325,0.429199178847645,2.8107681051829325,False,0.0
24121.836799,67,24121.851493000002,0.42919846041328996,2.810772524858941,0.42919846041328996,2.810772524858941,False,0.0
24121.878147,68,24121.883425,0.4291560840571995,2.8138858937858338,0.4291560840571995,2.8138858937858338,False,0.0
24121.919486,69,24121.915407,0.42956235896767014,2.8160820987855084,0.42956235896767014,2.8160820987855084,False,0.0
24121.961125,70,24121.94767,0.43159634618355813,2.8192524004959307,0.43159634618355813,2.8192524004959307,False,0.0
24122.001045,71,24121.98348,0.43263295804247764,2.820249648443388,0.43263295804247764,2.820249648443388,False,0.0
24122.001045,71,24122.015487,0.432633911239074,2.820251918046815,0.432633911239074,2.820251918046815,False,0.0
24122.042075,72,24122.047408000002,0.4326940770899649,2.8174106253739004,0.4326940770899649,2.8174106253739004,False,0.0
24122.083122,73,24122.079472,0.4307036029284094,2.8111727568680966,0.4307036029284094,2.8111727568680966,False,0.0
24122.12303,74,24122.111401000002,0.43311326067654266,2.817555489017137,0.43311326067654266,2.817555489017137,False,0.0
24122.12303,74,24122.14339,0.43311327747613915,2.8175551970425126,0.43311327747613915,2.8175551970425126,False,0.0
24122.165359,75,24122.179368,0.4325682832904574,2.817611589177704,0.4325682832904574,2.817611589177704,False,0.0
24122.206907,76,24122.211459000002,0.43262472373497857,2.82179856170518,0.43262472373497857,2.82179856170518,False,0.0
24122.247910000002,77,24122.24351,0.43454863306431324,2.8207376751738473,0.43454863306431324,2.8207376751738473,False,0.0
24122.288361,78,24122.275431000002,0.4374917485512552,2.8161444559841717,0.4374917485512552,2.8161444559841717,False,0.0
24122.288361,78,24122.307394,0.4374914590502199,2.816141382814012,0.4374914590502199,2.816141382814012,False,0.0
24122.33346,79,24122.339327,0.4373181967423021,2.816978253004697,0.4373181967423021,2.816978253004697,False,0.0
24122.374958,80,24122.371331000002,0.43602740527466427,2.8204199250546624,0.43602740527466427,2.8204199250546624,False,0.0
24122.416383,81,24122.407478,0.4329356189958295,2.814612958515484,0.4329356189958295,2.814612958515484,False,0.0
24122.46049,82,24122.439421,0.43705603428822265,2.821940199384998,0.43705603428822265,2.821940199384998,False,0.0
24122.46049,82,24122.471467,0.43705603428822265,2.821940199384998,0.43705603428822265,2.821940199384998,False,0.0
24122.503933,83,24122.503363,0.4378560090091212,2.819501464177382,0.4378560090091212,2.819501464177382,False,0.0
24122.547846,84,24122.535474,0.43872515834609904,2.8167993697057816,0.43872515834609904,2.8167993697057816,False,0.0
24122.547846,84,24122.567313,0.43872515834609904,2.8167993697057816,0.43872515834609904,2.8167993697057816,False,0.0
24122.591646,85,24122.603571,0.43871200882263833,2.813039780845576,0.43871200882263833,2.813039780845576,False,0.0
24122.632906,86,24122.635461,0.43846536904536365,2.814282658503897,0.43846536904536365,2.814282658503897,False,0.0
24122.673504,87,24122.667621,0.43895957588140005,2.818937523288722,0.43895957588140005,2.818937523288722,False,0.0
24122.716051,88,24122.699448,0.44028808871659514,2.8270262984742796,0.44028808871659514,2.8270262984742796,False,0.0
24122.716051,88,24122.731350000002,0.4402026475371189,2.8270671877706595,0.4402026475371189,2.8270671877706595,False,0.0
24122.757757,89,24122.763358,0.440965074731746,2.81755310810436,0.440965074731746,2.81755310810436,False,0.0
24122.798403,90,24122.795539,0.44034795376330155,2.819957543009322,0.44034795376330155,2.819957543009322,False,0.0
24122.840491,91,24122.831448,0.4399163441125399,2.8205872995827788,0.4399163441125399,2.8205872995827788,False,0.0
24122.883189,92,24122.863408,0.43996539782826544,2.8188172318966322,0.43996539782826544,2.8188172318966322,False,0.0
24122.883189,92,24122.895454,0.43997976550381956,2.818836758968529,0.43997976550381956,2.818836758968529,False,0.0
24122.925567000002,93,24122.927459000002,0.44179091867191417,2.818814140263268,0.44179091867191417,2.818814140263268,False,0.0
24122.967183,94,24122.959375000002,0.44321642398396577,2.8134391215364327,0.44321642398396577,2.8134391215364327,False,0.0
24123.007576,95,24122.991493,0.44491877427347,2.8222710210018946,0.44491877427347,2.8222710210018946,False,0.0
24123.007576,95,24123.027368,0.4449177504942497,2.822278131448667,0.4449177504942497,2.822278131448667,False,0.0
24123.049362,96,24123.059404,0.44679518898086357,2.819607802663421,0.44679518898086357,2.819607802663421,False,0.0
24123.090023,97,24123.091431,0.44892402725717745,2.822303272225556,0.44892402725717745,2.822303272225556,False,0.0
24123.130469,98,24123.123426000002,0.4510499651537701,2.8201408758775184,0.4510499651537701,2.8201408758775184,False,0.0
24123.172071,99,24123.155491,0.45256263176189193,2.8133650792813425,0.45256263176189193,2.8133650792813425,False,0.0
24123.172071,99,24123.18736,0.45256263176189193,2.8133650792813425,0.45256263176189193,2.8133650792813425,False,0.0
24123.213655,100,24123.219401000002,0.4544435190428356,2.8217130057894066,0.4544435190428356,2.8217130057894066,False,0.0
24123.254576,101,24123.255445,0.45743760889649876,2.8175653904283124,0.45743760889649876,2.8175653904283124,False,0.0
24123.296365000002,102,24123.287449,0.4642527455529374,2.8167352790120757,0.4642527455529374,2.8167352790120757,False,0.0
24123.337231,103,24123.319471,0.4674607538788762,2.820123761677872,0.4674607538788762,2.820123761677872,False,0.0
24123.337231,103,24123.351549,0.4675521270734372,2.8200892895708973,0.4675521270734372,2.8200892895708973,False,0.0
24123.380006,104,24123.383338,0.4693429951622922,2.825837104463318,0.4693429951622922,2.825837104463318,False,0.0
24123.421407,105,24123.415472,0.4733965233109824,2.820615532213899,0.4733965233109824,2.820615532213899,False,0.0
24123.462134,106,24123.451403,0.4787210278084774,2.805268150936905,0.4787210278084774,2.805268150936905,False,0.0
24123.503946,107,24123.483484,0.48611307608626114,2.827320976570629,0.48611307608626114,2.827320976570629,False,0.0
24123.503946,107,24123.515589000002,0.48611456417392035,2.827319236519735,0.48611456417392035,2.827319236519735,False,0.0
24123.544692,108,24123.547408000002,0.48393414976222016,2.8252625039848707,0.48393414976222016,2.8252625039848707,False,0.0
24123.586479,109,24123.579296,0.11404782040014967,0.030798390522360122,0.11404782040014967,0.030798390522360122,True,0.878989417686846
24123.629475,110,24123.611451,0.11386234221191004,0.03455851838406948,0.11386234221191004,0.03455851838406948,True,0.9785434409872547
24123.629475,110,24123.6442,0.11688390612242382,0.036273014125481805,0.11688390612242382,0.036273014125481805,True,0.9997221992728916
24123.671215,111,24123.679398,0.11439669748080696,0.03758822924832552,0.11439669748080696,0.03758822924832552,True,0.9997080856623654
24123.712973,112,24123.711445,0.11407937567765682,0.037888583599548636,0.11407937567765682,0.037888583599548636,True,0.9996330721694141
24123.755589,113,24123.743354000002,0.1741548427937984,0.08259788741593072,0.1741548427937984,0.08259788741593072,True,0.9923301427421749
24123.755589,113,24123.775319,0.3674508704986016,0.2427618791023924,0.3674508704986016,0.2427618791023924,True,0.7555347904356638
24123.803393000002,114,24123.810557,3.8087353650723843,-6.090697713142314,3.8087353650723843,-6.090697713142314,False,0.0
24123.845596,115,24123.839391,3.7960450911382866,-6.066781998430471,3.7960450911382866,-6.066781998430471,False,0.0
24123.888750000002,116,24123.875497,0.3724629111616118,0.2399809925341303,0.3724629111616118,0.2399809925341303,True,0.7592235197458623
24123.888750000002,116,24123.907446,0.3707951624612074,0.24016649219416109,0.3707951624612074,0.24016649219416109,True,0.9887589176028814
24123.932542,117,24123.939402,0.37416286746127825,0.2342796007129436,0.37416286746127825,0.2342796007129436,True,0.9468987434802631
24123.976266,118,24123.971326,0.37606628725275687,0.22919018742427968,0.37606628725275687,0.22919018742427968,True,0.958509423266486
24124.024059,119,24124.003532,0.3752690475046646,0.22629882723429165,0.3752690475046646,0.22629882723429165,True,0.9747366169593097
24124.024059,119,24124.035432,0.37196274179913097,0.22011682675027675,0.37196274179913097,0.22011682675027675,True,0.7915928156007488
24124.066193,120,24124.067613,0.37326745879262413,0.22410501947158243,0.37326745879262413,0.22410501947158243,True,0.8811243437570523
24124.108632,121,24124.103374000002,0.41466723400980954,0.005927609996825356,0.41466723400980954,0.005927609996825356,True,0.031327645725643026
24124.150557,122,24124.135517,0.4859252237562046,0.20169015390625744,0.4859252237562046,0.20169015390625744,True,0.27258641221237134
24124.150557,122,24124.167196000002,0.5130823253719674,0.29459496165637183,0.5130823253719674,0.29459496165637183,True,0.1389078456252052
24124.192610000002,123,24124.19932,0.48083849771224685,0.23781213366196902,0.48083849771224685,0.23781213366196902,True,0.21334650242647646
24124.233854000002,124,24124.231435,0.47471092566848194,0.21659460830282465,0.47471092566848194,0.21659460830282465,True,0.24241589152233914
24124.27396,125,24124.263435,0.5002101856992383,0.33455399242089096,0.5002101856992383,0.33455399242089096,True,0.1101547550719746
24124.315038,126,24124.299384,0.6200177687952435,0.43945680158669476,0.6200177687952435,0.43945680158669476,True,0.07106116441984174
24124.315038,126,24124.331306,0.7312057507866271,0.7365132802999897,0.7312057507866271,0.7365132802999897,True,0.07590126710846053
24124.357658,127,24124.363352,0.7293325605636887,0.5194766325322867,0.7293325605636887,0.5194766325322867,True,0.1862034599485426
24124.398395,128,24124.395458,0.7142412618215469,0.5114102487071802,0.7142412618215469,0.5114102487071802,True,0.16690786242013717
24124.437416,129,24124.427396,0.7119760745535567,0.5151837153300005,0.7119760745535567,0.5151837153300005,True,0.2835352246353427
24124.480058,130,24124.459274,0.7201231199273704,0.5102251564173309,0.7201231199273704,0.5102251564173309,True,0.2014527675646239
24124.480058,130,24124.491439,0.7177136718432171,0.51198113545508,0.7177136718432171,0.51198113545508,True,0.18518449625525515
24124.520824,131,24124.527458,0.716824053256638,0.5119628356030381,0.716824053256638,0.5119628356030381,True,0.24178022049288567
24124.563373,132,24124.55936,0.715543629475832,0.5128266207169458,0.715543629475832,0.5128266207169458,True,0.1788702605160134
24124.603748,133,24124.591333,0.7492915061599544,0.3028393966825508,0.7492915061599544,0.3028393966825508,True,0.057356996881994644
24124.603748,133,24124.623436,0.7376063195010534,0.2870793946997427,0.7376063195010534,0.2870793946997427,True,0.2073973433495836
24124.646696,134,24124.655479,0.8130067292239981,0.5365711341933314,0.8130067292239981,0.5365711341933314,True,0.14587995012497895
24124.687404,135,24124.687417,0.7479501223687756,0.7324877547039805,0.7479501223687756,0.7324877547039805,True,0.14509619422851425
24124.728834,136,24124.723466,0.7441051604071023,0.7054305102566236,0.7441051604071023,0.7054305102566236,True,0.24360736523966184
24124.769871,137,24124.755391,0.7255235857330454,0.5703609254679295,0.7255235857330454,0.5703609254679295,True,0.27114091004254126
24124.769871,137,24124.787325,0.6939675105616535,0.544607348399838,0.6939675105616535,0.544607348399838,True,0.279002870600026
24124.811868,138,24124.819366,0.7895473759330265,0.7846413192588578,0.7895473759330265,0.7846413192588578,True,0.08718542071353741
24124.853067,139,24124.851388,0.7253710571782859,0.5584326369815832,0.7253710571782859,0.5584326369815832,True,0.2771657824376231
24124.894347,140,24124.883468,0.7632562239957129,0.4937336389942986,0.7632562239957129,0.4937336389942986,True,0.06801443901769223
24124.894347,140,24124.915394,0.7632138613068538,0.5007031844704826,0.7632138613068538,0.5007031844704826,True,0.14344468394902318
24124.936875,141,24124.951326000002,0.7762566915015381,0.4954472186655389,0.7762566915015381,0.4954472186655389,True,0.2421778480106079
24124.978246,142,24124.983338000002,0.7897052257902392,0.5188915532232401,0.7897052257902392,0.5188915532232401,True,0.183303671769837
24125.018726000002,143,24125.015417000002,0.7157255618987255,0.5400502380364365,0.7157255618987255,0.5400502380364365,True,0.1743141457494076
24125.060106,144,24125.047461000002,0.7105734268365868,0.547132669078115,0.7105734268365868,0.547132669078115,True,0.20313569553465713
24125.060106,144,24125.079438,0.7004675866713655,0.5564616710653959,0.7004675866713655,0.5564616710653959,True,0.15762340700513244
24125.102444,145,24125.111362,0.7104470767098342,0.583452536943283,0.7104470767098342,0.583452536943283,True,0.20469936357323146
24125.150229,146,24125.14737,0.7088087222267541,0.58623625420262,0.7088087222267541,0.58623625420262,True,0.2714915853997565
24125.191397,147,24125.179360000002,0.7196704606253731,0.5838741444015035,0.7196704606253731,0.5838741444015035,True,0.1623680960023408
24125.191397,147,24125.211413,0.7870154514272848,0.5727738137436162,0.7870154514272848,0.5727738137436162,True,0.10842978928708141
24125.234069000002,148,24125.243505000002,0.8078666495803475,0.5612883756070915,0.8078666495803475,0.5612883756070915,True,0.10901209820606277
24125.274467,149,24125.276149,0.7584076542087199,0.6074926876114247,0.7584076542087199,0.6074926876114247,True,0.1157705874083928
24125.315956,150,24125.307367,0.7333604929187404,0.5675422353881026,0.7333604929187404,0.5675422353881026,True,0.24841235872267795
24125.358308,151,24125.339378,0.7498713633278797,0.5668232864499907,0.7498713633278797,0.5668232864499907,True,0.21958838840488076
24125.358308,151,24125.375322,0.7523979516363525,0.5706527140993641,0.7523979516363525,0.5706527140993641,True,0.20211474369426463
24125.39921,152,24125.407435,0.7563428324379358,0.5734458503883229,0.7563428324379358,0.5734458503883229,True,0.265167054441856
24125.441056,153,24125.439431,0.7493300613625994,0.5511484308487052,0.7493300613625994,0.5511484308487052,True,0.19580401386440582
24125.483279,154,24125.471412,0.7195434867999528,0.546441693084323,0.7195434867999528,0.546441693084323,True,0.23699737272332577
24125.483279,154,24125.503468,0.7236950950893222,0.5487923555052404,0.7236950950893222,0.5487923555052404,True,0.2584574210454301
24125.524301,155,24125.535654,0.7250636333669118,0.5498638784659213,0.7250636333669118,0.5498638784659213,True,0.21617971930222166
24125.567226,156,24125.571355,0.714948082532146,0.5588185925102477,0.714948082532146,0.5588185925102477,True,0.29132236328076067
24125.608078,157,24125.603470000002,0.7153759857426247,0.5606348505321515,0.7153759857426247,0.5606348505321515,True,0.3017825875445869
24125.650225,158,24125.635448,0.7161905423010821,0.5627169110056822,0.7161905423010821,0.5627169110056822,True,0.2721203873446974
24125.650225,158,24125.667488,0.7063534508313307,0.5724430666842122,0.7063534508313307,0.5724430666842122,True,0.23576321101467568
24125.693866,159,24125.699427,0.6966701448129704,0.5818040400690725,0.6966701448129704,0.5818040400690725,True,0.3451871279138217
24125.736949000002,160,24125.731715,0.698082324891168,0.5843913479733278,0.698082324891168,0.5843913479733278,True,0.3270865785277639
24125.780283,161,24125.76344,0.6873726056376546,0.5623189327421793,0.6873726056376546,0.5623189327421793,True,0.23112720988998406
24125.780283,161,24125.79939,0.6885225609049861,0.5666710207425486,0.6885225609049861,0.5666710207425486,True,0.29104100098577823
24125.823659,162,24125.831418,0.6991204440908203,0.593941032030898,0.6991204440908203,0.593941032030898,True,0.22846001957130305
24125.864765000002,163,24125.863578,0.7106939405091212,0.5878639910504624,0.7106939405091212,0.5878639910504624,True,0.3145458186986708
24125.906899,164,24125.895510000002,0.7111800685633598,0.591399751872919,0.7111800685633598,0.591399751872919,True,0.317844492864796
24125.906899,164,24125.927428,0.7129425648001462,0.5945954551210164,0.7129425648001462,0.5945954551210164,True,0.23124979094367817
24125.950913,165,24125.9594,0.792578703284562,0.6055431884944519,0.792578703284562,0.6055431884944519,True,0.06821000857960482
24125.991603,166,24125.9954,0.969514076401806,0.9367638342824647,0.969514076401806,0.9367638342824647,True,0.07324640717922654
24126.034056,167,24126.027461,1.1215976069119555,0.9413259766854306,1.1215976069119555,0.9413259766854306,False,0.16708894737373184
24126.075224,168,24126.059390000002,1.133814637377558,0.9594998378848407,1.133814637377558,0.9594998378848407,False,0.25495760289284713
24126.075224,168,24126.091475,1.1604081668206772,0.9771198907177174,1.1604081668206772,0.9771198907177174,False,0.28272468290657216
24126.117016,169,24126.123448000002,1.171514476133012,0.9730970114047216,1.171514476133012,0.9730970114047216,False,0.289229679143354
24126.158511,170,24126.155359,1.1891274686669497,1.0042495093170423,1.1891274686669497,1.0042495093170423,False,0.24275506523096954
24126.199035,171,24126.187371,1.2004623310363967,1.0006462056129504,1.2004623310363967,1.0006462056129504,False,0.18415463415624025
24126.24079,172,24126.223457,1.1567166821796073,0.9160104893463237,1.1567166821796073,0.9160104893463237,False,0.2203699939598289
24126.24079,172,24126.255474,1.1662988839643171,0.9630801384851365,1.1662988839643171,0.9630801384851365,False,0.2165729264098706
24126.283383,173,24126.287432,1.1604001616292892,0.9333714902599961,1.1604001616292892,0.9333714902599961,False,0.19220615018398185
24126.325981,174,24126.319501,1.184469736825807,0.9480226090877192,1.184469736825807,0.9480226090877192,False,0.2324692525867778
24126.367895,175,24126.351461000002,1.1424258252970774,0.9252477265840782,1.1424258252970774,0.9252477265840782,False,0.11609335280085255
24126.367895,175,24126.383318,1.1566235628304227,0.9514615106986559,1.1566235628304227,0.9514615106986559,False,0.20563033158566224
24126.41055,176,24126.415429,1.1810192544936846,0.9943599001709305,1.1810192544936846,0.9943599001709305,False,0.2937211192796183
24126.451705,177,24126.45142,1.1834590074877978,1.0335333636944883,1.1834590074877978,1.0335333636944883,False,0.16145833874458446
24126.493105,178,24126.483476,1.108736449888019,0.8867795363022067,1.108736449888019,0.8867795363022067,False,0.24926208368097164
24126.53429,179,24126.515347,1.1285005149942093,0.9056142581716871,1.1285005149942093,0.9056142581716871,False,0.2994727146711688
24126.53429,179,24126.547476,1.1574425861216815,0.9326975253199716,1.1574425861216815,0.9326975253199716,False,0.2496071143372888
24126.580926,180,24126.57935,1.1859813977212106,0.9578324140530402,1.1859813977212106,0.9578324140530402,False,0.23310344386911078
24126.622374,181,24126.611435,1.190128625856384,0.9767109655510223,1.190128625856384,0.9767109655510223,False,0.182185399145038
24126.66402,182,24126.647457,1.1844011867868522,0.8163048661289268,1.1844011867868522,0.8163048661289268,False,0.1704569991255651
24126.66402,182,24126.679457000002,1.1390172378515948,0.877435964377302,1.1390172378515948,0.877435964377302,False,0.18087814042105577
24126.71319,183,24126.71144,1.202208215703694,0.8068417691302711,1.202208215703694,0.8068417691302711,False,0.18135838190489145
24126.767743,184,24126.743355000002,1.1972938621178495,0.7909484181771914,1.1972938621178495,0.7909484181771914,False,0.19310624375664112
24126.767743,184,24126.775270000002,1.131367197667409,0.8655895094255829,1.131367197667409,0.8655895094255829,False,0.1595263921483492
24126.810237,185,24126.807441,1.1584998695233584,0.8472195713679143,1.1584998695233584,0.8472195713679143,False,0.2192328819528524
24126.851125,186,24126.839424,1.1682446091435217,0.8477194470499965,1.1682446091435217,0.8477194470499965,False,0.2856157503431959
